DATA,BARRAGEM MONTE DA ROCHA (27H/02C),,BARRAGEM MONTE DA ROCHA (27H/02C),,BARRAGEM MONTE DA ROCHA (27H/02C),,BARRAGEM MONTE DA ROCHA (27H/02C),,BARRAGEM RIO DA MULA (21A/10G),,BARRAGEM RIO DA MULA (21A/10G),,BARRAGEM RIO DA MULA (21A/10G),,BARRAGEM RIO DA MULA (21A/10G),,BARRANCO DO VELHO (30J/01UG),,BARRANCO DO VELHO (30J/01UG),,BARRANCO DO VELHO (30J/01UG),,BARRANCO DO VELHO (30J/01UG),,BARRANCOS (25P/01UG),,BARRANCOS (25P/01UG),,BARRANCOS (25P/01UG),,BARRANCOS (25P/01UG),,BARROSELAS (04E/01UG),,BARROSELAS (04E/01UG),,BARROSELAS (04E/01UG),,BARROSELAS (04E/01UG),,BATALHA (16E/06C),,BATALHA (16E/06C),,BATALHA (16E/06C),,BATALHA (16E/06C),,BECO (15H/03U),,BECO (15H/03U),,BECO (15H/03U),,BECO (15H/03U),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
15/03/1990 09:00,100,(vco),0,(vco),14.5,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/1990 09:00,68,(vco),0,(vco),15.1,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/1990 09:00,65,(vco),0,(vco),15,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/1990 09:00,73,(vco),0,(vco),16,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/1990 09:00,88,(vco),0,(vco),16.1,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/1990 09:00,89,(vco),0,(vco),15.1,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/1990 09:00,53,(vco),0,(vco),16.5,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/1990 09:00,66,(vco),0,(vco),15.3,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/1990 09:00,89,(vco),0,(vco),15.5,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/1990 09:00,83,(vco),0,(vco),15.4,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,1.8,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/1990 09:00,88,(vco),0,(vco),15.5,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/1990 09:00,50,(vco),0,(vco),15.3,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/1990 09:00,75,(vco),0,(vco),11.3,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/1990 09:00,75,(vco),0,(vco),12.1,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/1990 09:00,33,(vco),0,(vco),11.9,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/1990 09:00,54,(vco),0,(vco),12.2,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/1990 09:00,88,(vco),1.8,(vco),14.8,(vau),,,,,4,(vco),,,,,,,4,(vco),,,,,,,3.1,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/1990 09:00,78,(vco),35.8,(vco),15.2,(vau),,,,,3.6,(vco),,,,,,,60,(vco),,,,,,,26.2,(vco),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/1990 09:00,68,(vco),0.3,(vco),13.8,(vau),,,,,14.6,(vco),,,,,,,2,(vco),,,,,,,4.6,(vco),,,,,,,,,,,,,,,19.5,(vco),,,,,,,,,,,,,
03/04/1990 09:00,77,(vco),0,(vco),11.5,(vau),,,,,1.1,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,3.5,(vco),,,,,,,,,,,,,
04/04/1990 09:00,82,(vco),0,(vco),12.6,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,5,(vco),,,,,,,,,,,,,
05/04/1990 09:00,88,(vco),18.8,(vco),15,(vau),,,,,4.2,(vco),,,,,,,40,(vco),,,,,,,48.7,(vco),,,,,,,,,,,,,,,10,(vco),,,,,,,,,,,,,
06/04/1990 09:00,94,(vco),35.9,(vco),12.4,(vau),,,,,6.8,(vco),,,,,,,38,(vco),,,,,,,2.5,(vco),,,,,,,,,,,,,,,58,(vco),,,,,,,,,,,,,
07/04/1990 09:00,82,(vco),5.1,(vco),11.7,(vau),,,,,25.2,(vco),,,,,,,3,(vco),,,,,,,1.8,(vco),,,,,,,,,,,,,,,11,(vco),,,,,,,,,,,,,
08/04/1990 09:00,77,(vco),6.2,(vco),13,(vau),,,,,15.2,(vco),,,,,,,22,(vco),,,,,,,6.4,(vco),,,,,,,,,,,,,,,3.5,(vco),,,,,,,,,,,,,
09/04/1990 09:00,87,(vco),0.6,(vco),11,(vau),,,,,9,(vco),,,,,,,2,(vco),,,,,,,6.9,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
10/04/1990 09:00,74,(vco),2.8,(vco),10.9,(vau),,,,,3.4,(vco),,,,,,,1,(vco),,,,,,,2.7,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
11/04/1990 09:00,71,(vco),0,(vco),13.3,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
12/04/1990 09:00,78,(vco),0,(vco),14.9,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
13/04/1990 09:00,77,(vco),0,(vco),13.65,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
14/04/1990 09:00,66,(vco),1.8,(vco),14,(vau),,,,,1.4,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,2.5,(vco),,,,,,,,,,,,,
15/04/1990 09:00,73,(vco),0,(vco),15.75,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
16/04/1990 09:00,83,(vco),0,(vco),15.2,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
17/04/1990 09:00,89,(vco),0,(vco),15.3,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
18/04/1990 09:00,77,(vco),0,(vco),15.5,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
19/04/1990 09:00,84,(vco),0,(vco),15.7,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
20/04/1990 09:00,100,(vco),0,(vco),13.7,(vau),,,,,1.3,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
21/04/1990 09:00,94,(vco),0,(vco),11.1,(vau),,,,,1.1,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
22/04/1990 09:00,94,(vco),0,(vco),11.55,(vau),,,,,0.4,(vco),,,,,,,1,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
23/04/1990 09:00,94,(vco),1.2,(vco),12.55,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
24/04/1990 09:00,100,(vco),0,(vco),13.95,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
25/04/1990 09:00,94,(vco),0,(vco),14,(vau),,,,,0,(vco),,,,,,,11,(vco),,,,,,,4.8,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
26/04/1990 09:00,100,(vco),1.7,(vco),13.5,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0.6,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
27/04/1990 09:00,100,(vco),1,(vco),15.8,(vau),,,,,0.7,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
28/04/1990 09:00,100,(vco),8.5,(vco),16.05,(vau),,,,,7.9,(vco),,,,,,,7,(vco),,,,,,,23.4,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
29/04/1990 09:00,94,(vco),1.9,(vco),14.95,(vau),,,,,19.8,(vco),,,,,,,3.5,(vco),,,,,,,11.5,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
30/04/1990 09:00,100,(vco),2.5,(vco),15.2,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
01/05/1990 09:00,,,9.2,(vco),16.4,(vau),,,,,6.3,(vco),,,,,,,0,(vco),,,,,,,15.2,(vco),,,,,,,,,,,,,,,4,(vco),,,,,,,,,,,,,
02/05/1990 09:00,,,31.3,(vco),16.05,(vau),,,,,0,(vco),,,,,,,7,(vco),,,,,,,0.6,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
03/05/1990 09:00,,,0.7,(vco),16.65,(vau),,,,,0.7,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
04/05/1990 09:00,,,0,(vco),17.55,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
05/05/1990 09:00,,,0,(vco),18.15,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
06/05/1990 09:00,,,0,(vco),19.15,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
07/05/1990 09:00,,,0,(vco),19.05,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
08/05/1990 09:00,,,0,(vco),18.5,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,3.5,(vco),,,,,,,,,,,,,
09/05/1990 09:00,,,0,(vco),18.1,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,3,(vco),,,,,,,,,,,,,
10/05/1990 09:00,,,0,(vco),17.6,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
11/05/1990 09:00,,,0,(vco),19.15,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
12/05/1990 09:00,,,0,(vco),17.05,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0.8,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
13/05/1990 09:00,,,0,(vco),18.2,(vau),,,,,3.1,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,3.5,(vco),,,,,,,,,,,,,
14/05/1990 09:00,,,0,(vco),18.15,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
15/05/1990 09:00,,,0,(vco),19.6,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
16/05/1990 09:00,,,0,(vco),18.05,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
17/05/1990 09:00,,,0,(vco),17.1,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
18/05/1990 09:00,,,0,(vco),19.05,(vau),,,,,0.6,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
19/05/1990 09:00,,,0,(vco),17.55,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
20/05/1990 09:00,,,0,(vco),17.1,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
21/05/1990 09:00,,,0,(vco),16.7,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
22/05/1990 09:00,,,0,(vco),16,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
23/05/1990 09:00,,,0,(vco),16.05,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,2,(vco),,,,,,,,,,,,,
24/05/1990 09:00,,,0,(vco),18.2,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
25/05/1990 09:00,,,0,(vco),18.5,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
26/05/1990 09:00,,,0,(vco),19.05,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
27/05/1990 09:00,,,0,(vco),21.45,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
28/05/1990 09:00,,,0,(vco),21.55,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
29/05/1990 09:00,,,0,(vco),21.7,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
30/05/1990 09:00,,,0,(vco),24.05,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
31/05/1990 09:00,,,0,(vco),22.65,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
01/06/1990 09:00,100,(vco),0.2,(vco),23.65,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
02/06/1990 09:00,100,(vco),0.2,(vco),19.2,(vau),,,,,0.3,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,1.5,(vco),,,,,,,,,,,,,
03/06/1990 09:00,100,(vco),0,(vco),19.7,(vau),,,,,2.3,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
04/06/1990 09:00,91,(vco),0,(vco),20.05,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
05/06/1990 09:00,95,(vco),0,(vco),19.05,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
06/06/1990 09:00,100,(vco),0,(vco),19.6,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
07/06/1990 09:00,100,(vco),0,(vco),20.5,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
08/06/1990 09:00,100,(vco),0,(vco),22.05,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
09/06/1990 09:00,91,(vco),0,(vco),19.05,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
10/06/1990 09:00,67,(vco),0,(vco),19.1,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
11/06/1990 09:00,90,(vco),0,(vco),20.7,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
12/06/1990 09:00,91,(vco),0,(vco),20.2,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
13/06/1990 09:00,78,(vco),0,(vco),19.55,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
14/06/1990 09:00,72,(vco),0,(vco),18.85,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
15/06/1990 09:00,86,(vco),0,(vco),19.15,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
16/06/1990 09:00,61,(vco),0,(vco),18.5,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
17/06/1990 09:00,77,(vco),0,(vco),19.25,(vau),,,,,0.1,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
18/06/1990 09:00,76,(vco),0,(vco),18.1,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
19/06/1990 09:00,65,(vco),0,(vco),19.6,(vau),,,,,0.2,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
20/06/1990 09:00,64,(vco),0,(vco),19.6,(vau),,,,,0.1,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
21/06/1990 09:00,59,(vco),0,(vco),18.15,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
22/06/1990 09:00,76,(vco),0,(vco),19.7,(vau),,,,,9.1,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,2.5,(vco),,,,,,,,,,,,,
23/06/1990 09:00,57,(vco),0,(vco),23.45,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
24/06/1990 09:00,53,(vco),0,(vco),25.6,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
25/06/1990 09:00,74,(vco),0,(vco),22.55,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
26/06/1990 09:00,74,(vco),0,(vco),25.15,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
27/06/1990 09:00,72,(vco),0,(vco),22.15,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
28/06/1990 09:00,68,(vco),0,(vco),20.75,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
29/06/1990 09:00,65,(vco),0,(vco),21.05,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
30/06/1990 09:00,64,(vco),0,(vco),20.65,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
01/07/1990 09:00,46,(vco),0,(vco),20.65,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
02/07/1990 09:00,58,(vco),0,(vco),21.6,(vau),,,,,0.1,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
03/07/1990 09:00,69,(vco),0,(vco),22.25,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
04/07/1990 09:00,57,(vco),0,(vco),23.65,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
05/07/1990 09:00,74,(vco),0,(vco),22.55,(vau),,,,,0.2,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
06/07/1990 09:00,57,(vco),0,(vco),23.15,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
07/07/1990 09:00,95,(vco),0,(vco),23.15,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
08/07/1990 09:00,71,(vco),0,(vco),25.95,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
09/07/1990 09:00,35,(vco),0,(vco),28.6,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
10/07/1990 09:00,49,(vco),0,(vco),27.35,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
11/07/1990 09:00,57.5,(vco),0,(vco),26,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
12/07/1990 09:00,64,(vco),0,(vco),24.65,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
13/07/1990 09:00,73,(vco),0,(vco),22,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
14/07/1990 09:00,58,(vco),0,(vco),20.1,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
15/07/1990 09:00,73,(vco),0,(vco),20.95,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
16/07/1990 09:00,60.5,(vco),0,(vco),26.45,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
17/07/1990 09:00,35,(vco),0,(vco),29.15,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
18/07/1990 09:00,36,(vco),0,(vco),29,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
19/07/1990 09:00,34,(vco),0,(vco),29.05,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
20/07/1990 09:00,42,(vco),0,(vco),29.6,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
21/07/1990 09:00,53,(vco),0,(vco),27.1,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
22/07/1990 09:00,40,(vco),0,(vco),29.6,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
23/07/1990 09:00,35,(vco),0,(vco),27.6,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
24/07/1990 09:00,57,(vco),0,(vco),28.5,(vau),,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,,,,,,,,,
