SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,SÃO VICENTE DE CHÃ (03K/03UG),,SÃO VICENTE DE CHÃ (03K/03UG),,TABUAÇO (07L/09G),,TABUAÇO (07L/09G),,TAIPAS (05G/04UG),,TAIPAS (05G/04UG),,TAMANHOS (09N/01UG),,TAMANHOS (09N/01UG),,TAMEL (04F/02UG),,TAMEL (04F/02UG),,TAROUCA (07K/08U),,TAROUCA (07K/08U),,TAVEIRO (12G/03U),,TAVEIRO (12G/03U),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
30/01/2015 09:00,6.1,(vau),,,,,,,21.6,(vau),1.8,,0.5,(vau),2.7,,,,,,,,,,,,,,
31/01/2015 09:00,40.8,(vau),,,,,,,47.9,(vau),2.6,,10.3,(vau),2.5,,,,,,,,,,,,,,
01/02/2015 09:00,1.2,(vau),,,,,,,2.6,(vau),1.2,,0.4,(vau),1.2,,,,,,,,,,,,,,
02/02/2015 09:00,12.3,(vau),,,,,,,21.6,(vau),0.5,,2.5,(vau),1.7,,,,,,,,,,,,,,
03/02/2015 09:00,7.6,(vau),,,,,,,8.4,(vau),1.5,,7,(vau),1.4,,,,,,,,,,,,,,
04/02/2015 09:00,3.1,(vau),,,,,,,5.1,(vau),1.7,,4.3,(vau),1.7,,,,,,,,,,,,,,
05/02/2015 09:00,0.8,(vau),,,,,,,0,(vau),1.7,,0,(vau),1.6,,,,0.2,,,,,,,,,,
06/02/2015 09:00,0,(vau),,,,,,,0,(vau),0.9,,0,(vau),0.9,,,,,,,,,,,,,,
07/02/2015 09:00,0.3,(vau),,,,,,,0,(vau),0.6,,0,(vau),0.3,,,,,,,,,,,,,,
08/02/2015 09:00,0,(vau),,,,,,,0,(vau),0.4,,0,(vau),1.2,,,,,,,,,,,,,,
09/02/2015 09:00,0.1,(vau),,,,,,,0,(vau),1,,0,(vau),2.1,,0.1,(vau),0.4,,,,,,,,,,
10/02/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.7,,0,(vau),1.5,,0,(vau),1,,,,,,,,,,
11/02/2015 09:00,0,(vau),,,,,,,0,(vau),0.2,,0,(vau),0.4,,0,(vau),0.4,,,,,,,,,,
12/02/2015 09:00,1.2,(vau),,,,,,,0.6,(vau),0,,0,(vau),0.2,,0.9,(vau),0.3,,,,,,,,,,
13/02/2015 09:00,2.7,(vau),,,,,,,1.4,(vau),0,,0.7,(vau),1,,3.3,(vau),1,,,,,,,,,,
14/02/2015 09:00,2.5,(vau),,,,,,,5.6,(vau),0.3,,1.6,(vau),2.5,,8.2,(vau),0.6,,,,,,,,,,
15/02/2015 09:00,11.2,(vau),,,,,,,22.7,(vau),1.4,,8.1,(vau),2.9,,19.2,(vau),1.4,,,,,,,,,,
16/02/2015 09:00,0,(vau),,,,,,,0,(vau),0.3,,0.1,(vau),0.5,,0.7,(vau),0.2,,,,,,,,,,
17/02/2015 09:00,1.3,(vau),,,,,,,0.1,(vau),1.1,,0.2,(vau),1.6,,0.9,(vau),0.2,,,,,,,,,,
18/02/2015 09:00,0,(vau),,,,,,,0.1,(vau),0.3,,0,(vau),2.2,,0,(vau),0.3,,,,,,,,,,
19/02/2015 09:00,0,(vau),,,,,,,0,(vau),0.8,,0.1,(vau),2,,0,(vau),0.5,,,,,,,,,,
20/02/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.1,,0,(vau),0.3,,0.1,(vau),0.2,,,,,,,,,,
21/02/2015 09:00,2.2,(vau),,,,,,,10.8,(vau),0.5,,0.7,(vau),2,,19.6,(vau),1,,,,,,,,,,
22/02/2015 09:00,0,(vau),,,,,,,0,(vau),1.2,,0,(vau),0.8,,0,(vau),0.4,,,,,,,,,,
23/02/2015 09:00,0.7,(vau),,,,,,,5.8,(vau),0.3,,0.3,(vau),1.5,,9.8,(vau),0.5,,,,,,,,,,
24/02/2015 09:00,3.4,(vau),,,,,,,5.1,(vau),1.2,,2.3,(vau),1.7,,6.6,(vau),0.4,,,,,,,,,,
25/02/2015 09:00,1.1,(vau),,,,,,,2.1,(vau),0.7,,0.1,(vau),0.7,,3.4,(vau),0.2,,,,,,,,,,
26/02/2015 09:00,0,(vau),,,,,,,0.2,(vau),0.5,,0,(vau),0.9,,1.1,(vau),0.2,,,,,,,,,,
27/02/2015 09:00,0.3,(vau),,,,,,,1,(vau),0.7,,0,(vau),0.8,,1.4,(vau),0.2,,,,,,,,,,
28/02/2015 09:00,1.1,(vau),,,,,,,1.3,(vau),0.4,,0,(vau),0.6,,3.6,(vau),0.3,,,,,,,,,,
01/03/2015 09:00,0.3,(vau),,,,,,,3,(vau),0,,0.8,(vau),0.9,,3.2,(vau),0.6,,,,,,,,,,
02/03/2015 09:00,1,(vau),,,,,,,9.4,(vau),0,,0.6,(vau),2.5,,7.2,(vau),1.5,,,,,,,,,,
03/03/2015 09:00,0.8,(vau),,,,,,,3.2,(vau),0.2,,0.2,(vau),0.7,,7.8,(vau),1.2,,,,,,,,,,
04/03/2015 09:00,0.3,(vau),,,,,,,1.4,(vau),0,,0.2,(vau),1,,1.4,(vau),0.6,,,,,,,,,,
05/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.3,,0,(vau),1.7,,0,(vau),0.7,,,,,,,,,,
06/03/2015 09:00,0,(vau),,,,,,,0,(vau),1.3,,0,(vau),2.2,,0,(vau),1,,,,,,,,,,
07/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.2,,0,(vau),1.2,,0,(vau),0.3,,,,,,,,,,
08/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.1,,0,(vau),1.2,,0,(vau),0.2,,,,,,,,,,
09/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.3,,0,(vau),1.2,,0,(vau),0.2,,,,,,,,,,
10/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.2,,0,(vau),0.8,,0.1,(vau),0.2,,,,,,,,,,
11/03/2015 09:00,0,(vau),,,,,,,0.1,(vau),0.6,,0,(vau),0.4,,0.1,(vau),0.3,,,,,,,,,,
12/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.2,,0,(vau),0.3,,0,(vau),0.1,,,,,,,,,,
13/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.3,,0,(vau),1.2,,0,(vau),0.3,,,,,,,,,,
14/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.8,,0,(vau),1,,0,(vau),0.4,,,,,,,,,,
15/03/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.8,,0,(vau),0.8,,0,(vau),0.4,,,,,,,,,,
16/03/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.4,,0,(vau),1.1,,0,(vau),0.2,,,,,,,,,,
17/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.6,,0,(vau),1.2,,0,(vau),0.5,,,,,,,,,,
18/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.4,,0,(vau),0.9,,0,(vau),0.2,,,,,,,,,,
19/03/2015 09:00,2.3,(vau),,,,,,,0.1,(vau),0.9,,0,(vau),1.1,,0.1,(vau),0.3,,,,,,,,,,
20/03/2015 09:00,0,(vau),,,,,,,0,(vau),1.7,,0,(vau),1.8,,0,(vau),0.8,,,,,,,,,,
21/03/2015 09:00,0,(vau),,,,,,,0,(vau),1.7,,0,(vau),1.9,,0,(vau),0.3,,,,,,,,,,
22/03/2015 09:00,1.2,(vau),,,,,,,0,(vau),1.3,,0,(vau),1.4,,0,(vau),0.3,,,,,,,,,,
23/03/2015 09:00,0,(vau),,,,,,,3,(vau),0.5,,0,(vau),1.3,,0,(vau),0.4,,,,,,,,,,
24/03/2015 09:00,0,(vau),,,,,,,0.1,(vau),2.7,,0,(vau),2,,0.5,(vau),0.4,,,,,,,,,,
25/03/2015 09:00,0,(vau),,,,,,,0,(vau),2.2,,0,(vau),1.6,,0,(vau),0.4,,,,,,,,,,
26/03/2015 09:00,0.1,(vau),,,,,,,0,(vau),1.6,,0,(vau),0.8,,1.3,(vau),0.3,,,,,,,,,,
27/03/2015 09:00,0.9,(vau),,,,,,,1.2,(vau),0.5,,0,(vau),0.5,,7.2,(vau),0.3,,,,,,,,,,
28/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.7,,0,(vau),0.3,,0,(vau),0.1,,,,,,,,,,
29/03/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.6,,0,(vau),0.6,,0.1,(vau),0.3,,,,,,,,,,
30/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.5,,0.2,(vau),0.3,,,,,,,,,,
31/03/2015 09:00,0,(vau),,,,,,,0,(vau),0.6,,0,(vau),0.5,,0.1,(vau),0.2,,,,,,,,,,
01/04/2015 09:00,0,(vau),,,,,,,0,(vau),0.7,,0,(vau),1.1,,0,(vau),0.4,,,,,,,,,,
02/04/2015 09:00,0,(vau),,,,,,,0,(vau),0.9,,0,(vau),1.8,,0,(vau),0.4,,,,,,,,,,
03/04/2015 09:00,0,(vau),,,,,,,0,(vau),0.6,,0,(vau),1.7,,0,(vau),0.6,,,,,,,,,,
04/04/2015 09:00,0,(vau),,,,,,,0,(vau),0.4,,0,(vau),1.4,,0,(vau),0.2,,,,,,,,,,
05/04/2015 09:00,0,(vau),,,,,,,0,(vau),1.3,,0,(vau),2.2,,0,(vau),1.3,,,,,,,,,,
06/04/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),1.8,,0,(vau),0.4,,,,,,,,,,
07/04/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.9,,0,(vau),0.4,,,,,,,,,,
08/04/2015 09:00,0,(vau),,,,,,,0,(vau),0.8,,0,(vau),1.3,,0,(vau),0.7,,,,,,,,,,
09/04/2015 09:00,4.3,(vau),,,,,,,2.2,(vau),0.5,,0,(vau),0.8,,2.6,(vau),0.4,,,,,,,,,,
10/04/2015 09:00,7.9,(vau),,,,,,,4.9,(vau),0.3,,0,(vau),1.7,,1.1,(vau),0.4,,,,,,,,,,
11/04/2015 09:00,0.5,(vau),,,,,,,3.4,(vau),0.3,,0,(vau),0.5,,0.1,(vau),0.4,,,,,,,,,,
12/04/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),1.1,,0,(vau),0.3,,,,,,,,,,
13/04/2015 09:00,0,(vau),,,,,,,0,(vau),0.9,,0,(vau),1,,0,(vau),0.6,,,,,,,,,,
14/04/2015 09:00,2.8,(vau),,,,,,,0,(vau),1.2,,1.3,(vau),1,,0,(vau),0.9,,,,,,,,,,
15/04/2015 09:00,0.1,(vau),,,,,,,2.2,(vau),0.7,,2,(vau),0.8,,0.6,(vau),0.7,,,,,,,,,,
16/04/2015 09:00,0.1,(vau),,,,,,,16,(vau),0.4,,1.4,(vau),0.8,,0.1,(vau),0.6,,,,,,,,,,
17/04/2015 09:00,2,(vau),,,,,,,0.8,(vau),0.5,,0,(vau),1.5,,2.3,(vau),0.5,,,,,,,,,,
18/04/2015 09:00,6.5,(vau),,,,,,,12.7,(vau),0.7,,0,(vau),1.4,,13.1,(vau),1.2,,,,,,,,,,
19/04/2015 09:00,6.9,(vau),,,,,,,6.4,(vau),0.8,,0,(vau),1.2,,2.1,(vau),0.4,,,,,,,,,,
20/04/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.3,,0,(vau),0.7,,0,(vau),0.3,,,,,,,,,,
21/04/2015 09:00,0,(vau),,,,,,,0.1,(vau),0.3,,0,(vau),0.9,,0,(vau),0.4,,,,,,,,,,
22/04/2015 09:00,0.3,(vau),,,,,,,1.5,(vau),0.3,,0,(vau),0.9,,2.3,(vau),0.4,,,,,,,,,,
23/04/2015 09:00,0.5,(vau),,,,,,,1.3,(vau),0.6,,0,(vau),0.9,,0,(vau),0.3,,,,,,,,,,
24/04/2015 09:00,1.2,(vau),,,,,,,1.1,(vau),0.2,,0,(vau),0.5,,1.7,(vau),0.5,,,,,,,,,,
25/04/2015 09:00,13.8,(vau),,,,,,,17.1,(vau),0.1,,0,(vau),1.5,,7.5,(vau),1.2,,,,,,,,,,
26/04/2015 09:00,25.7,(vau),,,,,,,32.2,(vau),1,,0,(vau),2.4,,46.7,(vau),0.9,,,,,,,,,,
27/04/2015 09:00,1.1,(vau),,,,,,,1.4,(vau),0.5,,0,(vau),1,,0.5,(vau),0.3,,,,,,,,,,
28/04/2015 09:00,1.3,(vau),,,,,,,5.5,(vau),0.2,,0,(vau),0.4,,0.2,(vau),0.4,,,,,,,,,,
29/04/2015 09:00,0.2,(vau),,,,,,,0,(vau),0.2,,0,(vau),0.7,,0,(vau),0.5,,,,,,,,,,
30/04/2015 09:00,0,(vau),,,,,,,0,(vau),0.3,,0,(vau),0.8,,0.2,(vau),0.8,,,,,,,,,,
01/05/2015 09:00,4.8,(vau),,,,,,,16.1,(vau),0.5,,0,(vau),2.3,,36,(vau),1.6,,,,,,,,,,
02/05/2015 09:00,9.5,(vau),,,,,,,18.6,(vau),0.4,,19.1,(vau),2.6,,25.8,(vau),1.2,,,,,,,,,,
03/05/2015 09:00,11.2,(vau),,,,,,,16.5,(vau),0.3,,0,(vau),2.2,,35.2,(vau),2.2,,,,,,,,,,
04/05/2015 09:00,23.7,(vau),,,,,,,16.7,(vau),0.6,,0,(vau),1.6,,27.6,(vau),1.3,,,,,,,,,,
05/05/2015 09:00,21,(vau),,,,,,,5.6,(vau),1.4,,0,(vau),3.2,,31.5,(vau),1.6,,,,,,,,,,
06/05/2015 09:00,2.4,(vau),,,,,,,4.6,(vau),0.3,,0,(vau),0.7,,0.8,(vau),0.3,,,,,,,,,,
07/05/2015 09:00,0.2,(vau),,,,,,,2.4,(vau),0.1,,0,(vau),0.8,,0.1,(vau),0.5,,,,,,,,,,
08/05/2015 09:00,17.3,(vau),,,,,,,1.5,(vau),0.7,,0,(vau),2.7,,12.8,(vau),1.5,,,,,,,,,,
09/05/2015 09:00,0.1,(vau),,,,,,,21.9,(vau),0.1,,0,(vau),0.7,,0.3,(vau),0.5,,,,,,,,,,
10/05/2015 09:00,0,(vau),,,,,,,1.1,(vau),0,,0,(vau),0.1,,0.1,(vau),0.2,,,,,,,,,,
11/05/2015 09:00,0,(vau),,,,,,,0,(vau),0,,0,(vau),0.5,,0,(vau),0.1,,,,,,,,,,
12/05/2015 09:00,0,(vau),,,,,,,0,(vau),0,,0,(vau),0.4,,0,(vau),0.1,,,,,,,,,,
13/05/2015 09:00,0,(vau),,,,,,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),0.7,,,,,,,,,,
14/05/2015 09:00,0.1,(vau),,,,,,,0.1,(vau),0.2,,0,(vau),1,,0.4,(vau),0.4,,,,,,,,,,
15/05/2015 09:00,0,(vau),,,,,,,0,(vau),1.6,,0,(vau),1,,0,(vau),0.3,,,,,,,,,,
16/05/2015 09:00,0,(vau),,,,,,,0,(vau),1.1,,0,(vau),0.8,,0,(vau),0.3,,,,,,,,,,
17/05/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),1.5,,0,(vau),0.2,,,,,,,,,,
18/05/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),1.1,,0,(vau),0.3,,,,,,,,,,
19/05/2015 09:00,0,(vau),,,,,,,0,(vau),1.6,,0,(vau),0.7,,0,(vau),0.5,,,,,,,,,,
20/05/2015 09:00,0,(vau),,,,,,,0,(vau),1.6,,0,(vau),1.3,,0,(vau),0.2,,,,,,,,,,
21/05/2015 09:00,0,(vau),,,,,,,0,(vau),1.3,,0,(vau),1,,0,(vau),0.2,,,,,,,,,,
22/05/2015 09:00,0,(vau),,,,,,,0,(vau),1.1,,0,(vau),1.3,,0,(vau),0.3,,,,,,,,,,
23/05/2015 09:00,0,(vau),,,,,,,0,(vau),0.7,,0,(vau),1.5,,0,(vau),0.2,,,,,,,,,,
24/05/2015 09:00,0,(vau),,,,,,,0,(vau),0.8,,0,(vau),1.2,,0,(vau),0.4,,,,,,,,,,
25/05/2015 09:00,0,(vau),,,,,,,0,(vau),1.1,,0,(vau),1.5,,0,(vau),0.5,,,,,,,,,,
26/05/2015 09:00,0,(vau),,,,,,,0,(vau),0.9,,0,(vau),0.8,,0,(vau),0.2,,,,,,,,,,
27/05/2015 09:00,0,(vau),,,,,,,0,(vau),0.6,,0,(vau),1.2,,0,(vau),0.3,,,,,,,,,,
28/05/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),1.3,,0,(vau),0.3,,,,,,,,,,
29/05/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.5,,0,(vau),0.2,,,,,,,,,,
30/05/2015 09:00,0,(vau),,,,,,,0,(vau),1.4,,0,(vau),0.6,,0,(vau),0.1,,,,,,,,,,
31/05/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.7,,2,(vau),0.3,,0,(vau),0.4,,,,,,,,,,
01/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.7,,0,(vau),0.5,,0,(vau),0.4,,,,,,,,,,
02/06/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.6,,0,(vau),0.5,,0,(vau),0.5,,,,,,,,,,
03/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,58.1,(vau),0.5,,0,(vau),0.4,,,,,,,,,,
04/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.5,,0,(vau),0.2,,,,,,,,,,
05/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,17.6,(vau),0.4,,0,(vau),0.2,,,,,,,,,,
06/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,31.4,(vau),0.7,,0,(vau),0.3,,,,,,,,,,
07/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,2.1,(vau),0.8,,0,(vau),0.3,,,,,,,,,,
08/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.7,,3.7,(vau),0.6,,0.1,(vau),0.5,,,,,,,,,,
09/06/2015 09:00,4,(vau),,,,,,,0,(vau),0.5,,2.3,(vau),0.6,,0,(vau),0.3,,,,,,,,,,
10/06/2015 09:00,8,(vau),,,,,,,0,(vau),0.4,,13.3,(vau),0.3,,0.1,(vau),0.5,,,,,,,,,,
11/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.6,,0,(vau),2.1,,0,(vau),0.4,,,,,,,,,,
12/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.7,,3.5,(vau),1.1,,0,(vau),0.6,,,,,,,,,,
13/06/2015 09:00,0.3,(vau),,,,,,,0.6,(vau),0.5,,0,(vau),0.8,,6.4,(vau),0.4,,,,,,,,,,
14/06/2015 09:00,8.8,(vau),,,,,,,3.3,(vau),0.6,,0,(vau),1.3,,19.2,(vau),0.9,,,,,,,,,,
15/06/2015 09:00,3.6,(vau),,,,,,,15.3,(vau),0.4,,0,(vau),0.4,,5.2,(vau),0.3,,,,,,,,,,
16/06/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.3,,0.2,(vau),0.4,,,,,,,,,,
17/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.7,,0,(vau),0.4,,,,,,,,,,
18/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.7,,0,(vau),1.1,,0,(vau),0.5,,,,,,,,,,
19/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.9,,0,(vau),0.9,,0,(vau),0.5,,,,,,,,,,
20/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.6,,0,(vau),1,,0,(vau),0.5,,,,,,,,,,
21/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.4,,0,(vau),1.1,,0,(vau),0.4,,,,,,,,,,
22/06/2015 09:00,0.2,(vau),,,,,,,0.2,(vau),0.4,,0,(vau),0.3,,1.2,(vau),0.4,,,,,,,,,,
23/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.6,,0,(vau),1.6,,0.5,(vau),0.5,,,,,,,,,,
24/06/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.3,,,,0.8,,0,(vau),0.2,,,,,,,,,,
25/06/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.5,,0.2,(vau),0.5,,0,(vau),0.4,,,,,,,,,,
26/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0.7,(vau),0.6,,0.1,(vau),0.3,,,,,,,,,,
27/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.8,,0,(vau),0.2,,,,,,,,,,
28/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.3,,0,(vau),0.3,,,,,,,,,,
29/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.4,,2.9,(vau),0.7,,0,(vau),0.1,,,,,,,,,,
30/06/2015 09:00,0,(vau),,,,,,,0,(vau),0.4,,0,(vau),0.6,,0,(vau),0.2,,,,,,,,,,
01/07/2015 09:00,0,(vau),,,,,,,0.3,(vau),0.6,,0,(vau),1.6,,0.1,(vau),0.5,,,,,,,,,,
02/07/2015 09:00,0.1,(vau),,,,,,,0.2,(vau),0.5,,0.3,(vau),0.9,,0.1,(vau),0.4,,,,,,,,,,
03/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0.1,(vau),0.4,,0,(vau),0.5,,,,,,,,,,
04/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.7,,3.1,(vau),1,,0,(vau),0.6,,,,,,,,,,
05/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.7,,0,(vau),0.5,,,,,,,,,,
06/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.6,,0,(vau),0.5,,,,,,,,,,
07/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.7,,0,(vau),0.3,,,,,,,,,,
08/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.7,,0,(vau),0.5,,,,,,,,,,
09/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),1,,0,(vau),0.2,,,,,,,,,,
10/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.7,,0,(vau),1,,0,(vau),0.8,,,,,,,,,,
11/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,1.7,(vau),1,,0,(vau),0.5,,,,,,,,,,
12/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0.1,(vau),0.7,,0,(vau),0.5,,,,,,,,,,
13/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.4,,0,(vau),0.9,,0,(vau),0.3,,,,,,,,,,
14/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.4,,0,(vau),0.4,,0,(vau),0.3,,,,,,,,,,
15/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.4,,0,(vau),0.4,,0,(vau),0.2,,,,,,,,,,
16/07/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.7,,0,(vau),1.1,,0,(vau),0.5,,,,,,,,,,
17/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.7,,0,(vau),0.4,,,,,,,,,,
18/07/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.6,,0,(vau),0.9,,0,(vau),0.6,,,,,,,,,,
19/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.6,,0,(vau),1.1,,0,(vau),0.4,,,,,,,,,,
20/07/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.6,,0,(vau),0.4,,,,,,,,,,
21/07/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.6,,0,(vau),1,,0,(vau),0.5,,,,,,,,,,
22/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.7,,0,(vau),0.7,,0,(vau),0.6,,,,,,,,,,
23/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.6,,0,(vau),0.5,,0,(vau),0.6,,,,,,,,,,
24/07/2015 09:00,0.1,(vau),,,,,,,2.5,(vau),0.6,,0,(vau),0.6,,3.4,(vau),0.7,,,,,,,,,,
25/07/2015 09:00,0,(vau),,,,,,,0.3,(vau),0.7,,4.3,(vau),0.7,,0.2,(vau),0.4,,,,,,,,,,
26/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.4,,0.2,(vau),0.4,,0,(vau),0.4,,,,,,,,,,
27/07/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.7,,0,(vau),0.6,,0,(vau),0.4,,,,,,,,,,
28/07/2015 09:00,0,(vau),,,,,,,0,(vau),0.7,,0,(vau),0.6,,0,(vau),0.5,,,,,,,,,,
29/07/2015 09:00,0,(vau),,,,,,,0.6,(vau),0.7,,0.1,(vau),0.6,,1.1,(vau),0.4,,,,,,,,,,
30/07/2015 09:00,0.5,(vau),,,,,,,2.6,(vau),0.6,,0,(vau),0.6,,6.2,(vau),0.3,,,,,,,,,,
31/07/2015 09:00,0.4,(vau),,,,,,,2.6,(vau),0.5,,0.2,(vau),1,,9.4,(vau),0.3,,,,,,,,,,
01/08/2015 09:00,5.1,(vau),,,,,,,1.1,(vau),0.5,,0.2,(vau),0.8,,0,(vau),0.2,,,,,,,,,,
02/08/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.6,,0,(vau),0.4,,,,,,,,,,
03/08/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),1,,0,(vau),0.2,,,,,,,,,,
04/08/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.7,,0,(vau),0.7,,0,(vau),0.4,,,,,,,,,,
05/08/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.5,,0,(vau),0.4,,,,,,,,,,
06/08/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.6,,0,(vau),0.5,,,,,,,,,,
07/08/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.6,,0,(vau),0.9,,0,(vau),0.6,,,,,,,,,,
08/08/2015 09:00,0,(vau),,,,,,,0,(vau),1,,0,(vau),0.7,,0,(vau),0.6,,,,,,,,,,
09/08/2015 09:00,0,(vau),,,,,,,0,(vau),1,,0,(vau),1,,0,(vau),0.3,,,,,,,,,,
10/08/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.7,,0,(vau),0.4,,,,,,,,,,
11/08/2015 09:00,0,(vau),,,,,,,0,(vau),0.5,,0,(vau),0.6,,0,(vau),0.6,,,,,,,,,,
12/08/2015 09:00,0.1,(vau),,,,,,,0,(vau),0.4,,0,(vau),0.9,,0,(vau),0.6,,,,,,,,,,
13/08/2015 09:00,1.5,(vau),,,,,,,1.9,(vau),1,,0,(vau),1.4,,4.4,(vau),0.8,,,,,,,,,,
14/08/2015 09:00,0.4,(vau),,,,,,,0.5,(vau),0.8,,0,(vau),0.8,,0.5,(vau),0.3,,,,,,,,,,
15/08/2015 09:00,0,(vau),,,,,,,0,(vau),0.4,,0,(vau),0.5,,0,(vau),0.3,,,,,,,,,,
16/08/2015 09:00,0.2,(vau),,,,,,,0,(vau),0.5,,0,(vau),1,,0.6,(vau),0.4,,,,,,,,,,
17/08/2015 09:00,0.3,(vau),,,,,,,0.1,(vau),0.4,,0,(vau),0.4,,0.1,(vau),0.2,,,,,,,,,,
18/08/2015 09:00,0,(vau),,,,,,,0,(vau),0.6,,0,(vau),0.6,,0,(vau),0.4,,,,,,,,,,
