DATA,MINAS DE SÃO DOMINGOS (27M/02U),,MINAS DE SÃO DOMINGOS (27M/02U),,MINAS DE SÃO DOMINGOS (27M/02U),,MINAS DE SÃO DOMINGOS (27M/02U),,MINDE (16E/02G),,MINDE (16E/02G),,MINDE (16E/02G),,MINDE (16E/02G),,MIUZELA (10O/03G),,MIUZELA (10O/03G),,MIUZELA (10O/03G),,MIUZELA (10O/03G),,MOGADOURO (05Q/03UG),,MOGADOURO (05Q/03UG),,MOGADOURO (05Q/03UG),,MOGADOURO (05Q/03UG),,MOIMENTA DA RAIA (02P/01C),,MOIMENTA DA RAIA (02P/01C),,MOIMENTA DA RAIA (02P/01C),,MOIMENTA DA RAIA (02P/01C),,MOINHO DO BREJO REDONDO (FLOR BREJO) (28E/01G),,MOINHO DO BREJO REDONDO (FLOR BREJO) (28E/01G),,MOINHO DO BREJO REDONDO (FLOR BREJO) (28E/01G),,MOINHO DO BREJO REDONDO (FLOR BREJO) (28E/01G),,MOINHOLA (22F/03C),,MOINHOLA (22F/03C),,MOINHOLA (22F/03C),,MOINHOLA (22F/03C),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
16/10/2007 09:00,,,,,,,,,,,2.8,(vau),,,0.4,,,,0,(vau),,,0.1,,,,0,(vau),,,0.3,,77,(vau),0,(vau),12,(vco),0.9,,,,,,,,,,,,,,,,,,
17/10/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,0.1,,,,0,(vau),,,0.5,,78,(vau),0,(vau),11.4,(vco),0.9,,,,,,,,,,,,,,,,,,
18/10/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.7,,,,0,(vau),,,0.1,,,,0,(vau),,,0.7,,69,(vau),0,(vau),12.2,(vco),0.7,,,,,,,,,,,,,,,,,,
19/10/2007 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,0.3,,,,0,(vau),,,1.3,,79,(vau),0,(vau),10.6,(vco),0.7,,,,,,,,,,72,(vau),,,17.9,(vau),0.4,,
20/10/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,0.1,,,,0,(vau),,,0.4,,64,(vau),0,(vau),9.2,(vco),0.9,,,,,,,,,,75,(vau),0,(vau),17.6,(vau),0.6,,
21/10/2007 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,0.3,,,,0,(vau),,,1,,48,(vau),0,(vau),11.1,(vco),0.7,,,,,,,,,,71,(vau),0,(vau),15.8,(vau),0.4,,
22/10/2007 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,0.2,,,,0,(vau),,,0.4,,45,(vau),0,(vau),10.3,(vco),1,,,,,,,,,,78,(vau),0.2,(vau),14.4,(vau),0.2,,
23/10/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.6,,,,0,(vau),,,0.4,,,,0,(vau),,,0.7,,61,(vau),0,(vau),12.3,(vco),1.1,,,,,,,,,,81,(vau),0.2,(vau),13.8,(vau),0.2,,
24/10/2007 09:00,,,,,,,,,,,0.7,(vau),,,0.4,,,,1.5,(vau),,,0.1,,,,2.8,(vau),,,0.4,,81,(vau),2.8,(vau),11.8,(vco),0.8,,,,,,,,,,93,(vau),2.5,(vau),15.9,(vau),0.4,,
25/10/2007 09:00,,,,,,,,,,,0.2,(vau),,,0.6,,,,2.9,(vau),,,0.2,,,,0.2,(vau),,,0.7,,93,(vau),7.3,(vau),7.1,(vco),0.6,,,,,,,,,,92,(vau),0.5,(vau),14.6,(vau),0.4,,
26/10/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.5,,,,0.1,(vau),,,0.4,,,,0,(vau),,,0.9,,81,(vau),0,(vau),7.3,(vco),0.6,,,,,,,,,,79,(vau),0.1,(vau),13.1,(vau),0.4,,
27/10/2007 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,0.7,,,,0,(vau),,,1.2,,86,(vau),0,(vau),4.8,(vco),0.5,,,,,,,,,,79,(vau),0,(vau),13.6,(vau),0.4,,
28/10/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,0.4,,,,0,(vau),,,1.4,,70,(vau),0,(vau),8.1,(vco),0.9,,,,,,,,,,69,(vau),0,(vau),14.2,(vau),0.6,,
29/10/2007 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,0.1,,,,0,(vau),,,0.4,,59,(vau),0,(vau),10.4,(vco),1,,,,,,,,,,79,(vau),0,(vau),13.5,(vau),0.4,,
30/10/2007 09:00,,,,,,,,,,,0,(vau),,,1.3,,,,0,(vau),,,0.5,,,,0,(vau),,,1.1,,82,(vau),0,(vau),7.3,(vco),1.5,,,,,,,,,,86,(vau),0.2,(vau),15,(vau),0.9,,
31/10/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,0.8,,,,0,(vau),,,1.4,,75,(vau),0,(vau),6.1,(vco),0.6,,,,,,,,,,66,(vau),0,(vau),13.9,(vau),0.7,,
01/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,0.8,,,,0,(vau),,,2.2,,72,(vau),0,(vau),5.7,(vco),0.7,,,,,,,,,,72,(vau),0,(vau),10.5,(vau),0.6,,
02/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,0.2,,,,0,(vau),,,1.5,,44,(vau),0,(vau),9.5,(vco),1,,,,,,,,,,65,(vau),0,(vau),11.6,(vau),0.3,,
03/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,0.2,,,,0,(vau),,,1.3,,39,(vau),0,(vau),14,(vco),0.9,,,,,,,,,,69,(vau),0,(vau),13,(vau),0.2,,
04/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,0.1,,,,0,(vau),,,0.5,,63,(vau),0,(vau),9.2,(vco),0.9,,,,,,,,,,69,(vau),0,(vau),12.6,(vau),0.3,,
05/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,0.1,,,,0,(vau),,,0.5,,69,(vau),0,(vau),9.6,(vco),0.8,,,,,,,,,,74,(vau),0,(vau),13.1,(vau),0.3,,
06/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,0.3,,,,0,(vau),,,0.8,,70,(vau),0,(vau),9.2,(vco),0.8,,,,,,,,,,66,(vau),0,(vau),13.5,(vau),0.3,,
07/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,0.2,,,,0,(vau),,,1.9,,57,(vau),0,(vau),8.4,(vco),0.6,,,,,,,,,,72,(vau),0,(vau),12.9,(vau),0.2,,
08/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,0.2,,,,0,(vau),,,0.5,,61,(vau),0,(vau),7.1,(vco),0.9,,,,,,,,,,70,(vau),0,(vau),12.7,(vau),0.2,,
09/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,0.1,,,,0,(vau),,,1,,44,(vau),0,(vau),11,(vco),1.1,,,,,,,,,,72,(vau),0,(vau),13,(vau),0.2,,
10/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,0.5,,,,0,(vau),,,2.8,,54,(vau),0,(vau),7.9,(vco),1.1,,,,,,,,,,68,(vau),0,(vau),12.7,(vau),0.3,,
11/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,0.1,,,,0,(vau),,,1.2,,26,(vau),0,(vau),9.1,(vco),1,,,,,,,,,,86,(vau),0.1,(vau),12,(vau),0.3,,
12/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,0.1,,,,0,(vau),,,0.4,,46,(vau),0,(vau),7.2,(vco),0.8,,,,,,,,,,77,(vau),0.1,(vau),10.9,(vau),0.2,,
13/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,0.1,,,,0,(vau),,,0.9,,53,(vau),0,(vau),6.8,(vco),0.6,,,,,,,,,,66,(vau),0,(vau),12.6,(vau),0.4,,
14/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,0.3,,,,0,(vau),,,0.7,,79,(vau),0.1,(vau),3.8,(vco),0.8,,,,,,,,,,74,(vau),0,(vau),10.9,(vau),0.6,,
15/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,0.5,,,,0,(vau),,,0.8,,80,(vau),0.1,(vau),4.4,(vco),0.7,,,,,,,,,,76,(vau),0.1,(vau),9.8,(vau),0.4,,
16/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,0.3,,,,0,(vau),,,1.6,,70,(vau),0,(vau),5.3,(vco),1.1,,,,,,,,,,77,(vau),0,(vau),9.4,(vau),0.3,,
17/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,0.1,,,,0,(vau),,,1,,36,(vau),0,(vau),-0.4,(vco),1.1,,,,,,,,,,61,(vau),0.5,(vau),8.2,(vau),0.3,,
18/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,0.1,,,,0,(vau),,,0.4,,30,(vau),0,(vau),1.5,(vco),1,,,,,,,,,,64,(vau),0,(vau),7.5,(vau),0.2,,
19/11/2007 09:00,,,,,,,,,,,1.5,(vau),,,0.4,,,,0,(vau),,,0.2,,,,0,(vau),,,2.1,,66,(vau),0,(vau),7.5,(vco),1.7,,,,,,,,,,61,(vau),0.6,(vau),8.9,(vau),0.2,,
20/11/2007 09:00,,,,,,,,,,,63.9,(vau),,,0.7,,,,36.4,(vau),,,0.4,,,,40.8,(vau),,,2.5,,98,(vau),28.4,(vau),4.5,(vco),0.4,,,,,,,,,,98,(vau),36.6,(vau),16.2,(vau),2.1,,
21/11/2007 09:00,,,,,,,,,,,0.2,(vau),,,0.3,,,,3.5,(vau),,,0.1,,,,5.7,(vau),,,1.4,,96,(vau),4.7,(vau),5.3,(vco),0.9,,,,,,,,,,100,(vau),3.5,(vau),11.3,(vau),0.2,,
22/11/2007 09:00,,,,,,,,,,,4,(vau),,,0.4,,,,5.6,(vau),,,0.1,,,,2.7,(vau),,,2.1,,100,(vau),7.6,(vau),5.7,(vco),0.9,,,,,,,,,,93,(vau),2.2,(vau),12.4,(vau),0.4,,
23/11/2007 09:00,,,,,,,,,,,1.8,(vau),,,0.8,,,,0.2,(vau),,,0.3,,,,1.9,(vau),,,0.9,,84,(vau),0,(vau),2.8,(vco),1.1,,,,,,,,,,88,(vau),0.8,(vau),10.8,(vau),0.7,,
24/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0.1,(vau),,,0.5,,,,2.1,(vau),,,1.2,,73,(vau),0.1,(vau),3.1,(vco),0.7,,,,,,,,,,84,(vau),0.1,(vau),9.5,(vau),0.8,,
25/11/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.5,,,,0.1,(vau),,,1.4,,,,0,(vau),,,2.7,,72,(vau),0,(vau),1.7,(vco),0.9,,,,,,,,,,64,(vau),0,(vau),10.8,(vau),1.9,,
26/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,1.4,,,,0,(vau),,,1.6,,79,(vau),0,(vau),3.2,(vco),0.7,,,,,,,,,,78,(vau),0.1,(vau),6.4,(vau),0.7,,
27/11/2007 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,1.6,,,,0,(vau),,,2.9,,79,(vau),0.1,(vau),5.7,(vco),0.6,,,,,,,,,,84,(vau),0.1,(vau),8.8,(vau),0.5,,
28/11/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.3,,,,0,(vau),,,0.8,,,,0,(vau),,,2.4,,82,(vau),0,(vau),3.6,(vco),0.9,,,,,,,,,,84,(vau),0,(vau),7.7,(vau),0.3,,
29/11/2007 09:00,,,,,,,,,,,0.2,(vau),,,0.3,,,,0.2,(vau),,,0.2,,,,0,(vau),,,0.6,,87,(vau),0.2,(vau),2.2,(vco),0.6,,,,,,,,,,89,(vau),0.1,(vau),6.3,(vau),0.2,,
30/11/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.5,,,,0.1,(vau),,,0.2,,,,0.1,(vau),,,0.5,,83,(vau),0.1,(vau),2.7,(vco),0.7,,,,,,,,,,90,(vau),0.2,(vau),6.4,(vau),0.3,,
01/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.2,,,,0,(vau),,,0.1,,,,0.1,(vau),,,0.3,,80,(vau),0.1,(vau),5.6,(vco),0.6,,,,,,,,,,89,(vau),0.3,(vau),6.5,(vau),0.1,,
02/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.3,,,,0.5,(vau),,,0.2,,,,0,(vau),,,0.7,,92,(vau),0.4,(vau),3.2,(vco),0.7,,,,,,,,,,92,(vau),0.2,(vau),10.4,(vau),0.1,,
03/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.4,,,,0.1,(vau),,,0.3,,,,0.1,(vau),,,1.1,,92,(vau),0.1,(vau),6,(vco),1.6,,,,,,,,,,94,(vau),0,(vau),7.1,(vau),0.3,,
04/12/2007 09:00,,,,,,,,,,,0.3,(vau),,,0.3,,,,0.5,(vau),,,0.2,,,,0,(vau),,,0.7,,93,(vau),0,(vau),7.4,(vco),1.2,,,,,,,,,,96,(vau),0.4,(vau),11.8,(vau),0.2,,
05/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.3,,,,0.4,(vau),,,0.1,,,,0,(vau),,,0.5,,89,(vau),0.2,(vau),4.5,(vco),0.7,,,,,,,,,,100,(vau),0.3,(vau),9.3,(vau),0.2,,
06/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.3,,,,0.2,(vau),,,0.2,,,,0.3,(vau),,,0.4,,100,(vau),0.7,(vau),4.1,(vco),0.3,,,,,,,,,,100,(vau),0,(vau),10.2,(vau),0.1,,
07/12/2007 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0.1,(vau),,,0.1,,,,0,(vau),,,1,,100,(vau),0,(vau),3.7,(vco),0.7,,,,,,,,,,97,(vau),0.3,(vau),9.1,(vau),0.3,,
08/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,1,,,,0.2,(vau),,,0.5,,,,0.1,(vau),,,0.8,,85,(vau),0.1,(vau),7.3,(vco),1.8,,,,,,,,,,94,(vau),0.2,(vau),12.2,(vau),0.5,,
09/12/2007 09:00,,,,,,,,,,,1.8,(vau),,,1.1,,,,0.4,(vau),,,0.6,,,,0,(vau),,,2.7,,93,(vau),1.9,(vau),8,(vco),2.1,,,,,,,,,,93,(vau),0.1,(vau),12.2,(vau),0.4,,
10/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.8,,,,0,(vau),,,0.8,,,,0.1,(vau),,,2.6,,82,(vau),0,(vau),5.5,(vco),2.5,,,,,,,,,,93,(vau),0.1,(vau),11,(vau),0.3,,
11/12/2007 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0.1,(vau),,,0.3,,,,0,(vau),,,1,,79,(vau),0,(vau),1.6,(vco),1,,,,,,,,,,84,(vau),0,(vau),6.3,(vau),0.8,,
12/12/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,0.1,,,,0,(vau),,,1.1,,73,(vau),0,(vau),0.9,(vco),0.9,,,,,,,,,,81,(vau),0.2,(vau),6.2,(vau),0.3,,
13/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.2,,,,0.2,(vau),,,0.1,,,,0,(vau),,,1.2,,59,(vau),0,(vau),1.1,(vco),0.8,,,,,,,,,,84,(vau),0.3,(vau),4.1,(vau),0.2,,
14/12/2007 09:00,,,,,,,,,,,0.2,(vau),,,0.3,,,,0.2,(vau),,,0.1,,,,0,(vau),,,1,,51,(vau),0,(vau),1.6,(vco),0.8,,,,,,,,,,86,(vau),0.1,(vau),4.2,(vau),0.1,,
15/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.4,,,,0,(vau),,,0,,,,0,(vau),,,0.7,,49,(vau),0,(vau),0.8,(vco),1,,,,,,,,,,84,(vau),0.2,(vau),4.1,(vau),0.1,,
16/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.3,,,,0,(vau),,,0.1,,,,0,(vau),,,0.9,,42,(vau),0,(vau),2.6,(vco),0.7,,,,,,,,,,88,(vau),0.2,(vau),2.8,(vau),0.2,,
17/12/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,0.1,,,,0,(vau),,,0.6,,68,(vau),0,(vau),-2.3,(vco),0.8,,,,,,,,,,84,(vau),0.1,(vau),2.8,(vau),0.2,,
18/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.3,,,,0.3,(vau),,,0.1,,,,0,(vau),,,0.8,,75,(vau),0,(vau),-1.2,(vco),0.3,,,,,,,,,,88,(vau),0.2,(vau),8.4,(vau),0.3,,
19/12/2007 09:00,,,,,,,,,,,11.9,(vau),,,1.6,,,,1.4,(vau),,,2.1,,,,12.9,(vau),,,2.6,,95,(vau),10.7,(vau),1.3,(vco),1.2,,,,,,,,,,78,(vau),4.3,(vau),13.2,(vau),3.6,,
20/12/2007 09:00,,,,,,,,,,,11.4,(vau),,,2,,,,0.2,(vau),,,2,,,,0.1,(vau),,,2.5,,79,(vau),0.1,(vau),4.7,(vco),1.8,,,,,,,,,,90,(vau),31.3,(vau),11.4,(vau),1.7,,
21/12/2007 09:00,,,,,,,,,,,1.8,(vau),,,1.5,,,,1.4,(vau),,,0.2,,,,2,(vau),,,2.1,,84,(vau),0.1,(vau),4.9,(vco),0.7,,,,,,,,,,83,(vau),2.4,(vau),12,(vau),1.8,,
22/12/2007 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0.2,(vau),,,0.1,,,,0,(vau),,,1.7,,80,(vau),0,(vau),4.3,(vco),0.7,,,,,,,,,,77,(vau),0,(vau),12.4,(vau),0.7,,
23/12/2007 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0.1,(vau),,,0.1,,,,0,(vau),,,1.3,,75,(vau),0,(vau),6.3,(vco),0.7,,,,,,,,,,89,(vau),0,(vau),8.7,(vau),0.5,,
24/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.3,,,,0.1,(vau),,,0.2,,,,0,(vau),,,1,,71,(vau),0,(vau),3.7,(vco),1,,,,,,,,,,93,(vau),0.3,(vau),8.5,(vau),0.3,,
25/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.2,,,,0.3,(vau),,,0.1,,,,0,(vau),,,0.5,,76,(vau),0,(vau),3.6,(vco),0.5,,,,,,,,,,92,(vau),0,(vau),7.6,(vau),0.1,,
26/12/2007 09:00,,,,,,,,,,,8.3,(vau),,,1.1,,,,5,(vau),,,0.6,,,,10.1,(vau),,,2.1,,93,(vau),7,(vau),2.6,(vco),0.2,,,,,,,,,,95,(vau),4.1,(vau),10,(vau),0.7,,
27/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.4,,,,0,(vau),,,0.5,,,,0.1,(vau),,,1.8,,81,(vau),0.1,(vau),1.3,(vco),0.6,,,,,,,,,,89,(vau),0.1,(vau),7.5,(vau),0.7,,
28/12/2007 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0.2,(vau),,,0.1,,,,0,(vau),,,0.7,,67,(vau),0.1,(vau),0.9,(vco),0.8,,,,,,,,,,87,(vau),0.1,(vau),6.7,(vau),0.2,,
29/12/2007 09:00,,,,,,,,,,,0.3,(vau),,,0.2,,,,0.3,(vau),,,0.1,,,,0.1,(vau),,,0.4,,70,(vau),0,(vau),2,(vco),0.9,,,,,,,,,,90,(vau),0.1,(vau),6,(vau),0,,
30/12/2007 09:00,,,,,,,,,,,0.3,(vau),,,0.3,,,,0.4,(vau),,,0.1,,,,0.1,(vau),,,0.3,,91,(vau),0,(vau),5.4,(vco),0.5,,,,,,,,,,97,(vau),0.2,(vau),4.9,(vau),0.1,,
31/12/2007 09:00,,,,,,,,,,,0.1,(vau),,,0.5,,,,0,(vau),,,0.2,,,,0,(vau),,,1.1,,93,(vau),0,(vau),2,(vco),0.5,,,,,,,,,,93,(vau),0.1,(vau),6.1,(vau),0.3,,
01/01/2008 09:00,,,,,,,,,,,0.2,(vau),,,0.2,,,,0,(vau),,,0.1,,,,0.1,(vau),,,0.8,,89,(vau),0.1,(vau),0.4,(vco),0.5,,,,,,,,,,92,(vau),0.1,(vau),6.4,(vau),0.2,,
02/01/2008 09:00,,,,,,,,,,,19.6,(vau),,,0.8,,,,7.9,(vau),,,0.6,,,,6.6,(vau),,,2.2,,97,(vau),14.8,(vau),2.6,(vco),0.5,,,,,,,,,,92,(vau),7.6,(vau),12.4,(vau),1.3,,
03/01/2008 09:00,,,,,,,,,,,35.2,(vau),,,1.9,,,,22.1,(vau),,,0.8,,,,12.7,(vau),,,3.5,,100,(vau),25.3,(vau),4.3,(vco),1.5,,,,,,,,,,91,(vau),14.7,(vau),12.8,(vau),1.3,,
04/01/2008 09:00,,,,,,,,,,,10.5,(vau),,,0.5,,,,5.2,(vau),,,0.2,,,,1.7,(vau),,,1.8,,100,(vau),6.2,(vau),1.6,(vco),0.7,,,,,,,,,,93,(vau),10.4,(vau),9,(vau),0.4,,
05/01/2008 09:00,,,,,,,,,,,0.3,(vau),,,0.2,,,,0.1,(vau),,,0.2,,,,0.1,(vau),,,1.2,,97,(vau),3.6,(vau),4.7,(vco),0.5,,,,,,,,,,95,(vau),0,(vau),9.4,(vau),0.2,,
06/01/2008 09:00,,,,,,,,,,,0.6,(vau),,,0.4,,,,0.4,(vau),,,0.4,,,,0,(vau),,,1.6,,100,(vau),4.5,(vau),8.3,(vco),0.7,,,,,,,,,,100,(vau),1.7,(vau),14.2,(vau),0.4,,
07/01/2008 09:00,,,,,,,,,,,0.2,(vau),,,0.1,,,,0,(vau),,,0.1,,,,0,(vau),,,1.2,,98,(vau),0.4,(vau),8.6,(vco),0.7,,,,,,,,,,98,(vau),0,(vau),13.8,(vau),0,,
08/01/2008 09:00,,,,,,,,,,,0,(vau),,,0.1,,,,0.5,(vau),,,0.1,,,,0,(vau),,,0.6,,100,(vau),2.1,(vau),7.3,(vco),0.3,,,,,,,,,,96,(vau),0,(vau),14.3,(vau),0.1,,
09/01/2008 09:00,,,,,,,,,,,1.2,(vau),,,0.1,,,,1.5,(vau),,,0.2,,,,0.5,(vau),,,1.2,,99,(vau),4.3,(vau),7.6,(vco),0.5,,,,,,,,,,99,(vau),0,(vau),13.3,(vau),0.1,,
10/01/2008 09:00,,,,,,,,,,,5.5,(vau),,,0.1,,,,0.6,(vau),,,0.2,,,,0,(vau),,,0.9,,96,(vau),0,(vau),6.8,(vco),0.5,,,,,,,,,,99,(vau),4.9,(vau),13,(vau),0.1,,
11/01/2008 09:00,,,,,,,,,,,2.9,(vau),,,1,,,,2.6,(vau),,,1.1,,,,13.5,(vau),,,4.4,,96,(vau),20.3,(vau),6.4,(vco),2.3,,,,,,,,,,94,(vau),2.7,(vau),13.9,(vau),0.8,,
12/01/2008 09:00,,,,,,,,,,,1.3,(vau),,,0.9,,,,1.6,(vau),,,1,,,,1.4,(vau),,,2.1,,93,(vau),4,(vau),1.7,(vco),2.2,,,,,,,,,,93,(vau),2.1,(vau),7.2,(vau),0.6,,
13/01/2008 09:00,,,,,,,,,,,0.1,(vau),,,0.2,,,,0,(vau),,,0.2,,,,0,(vau),,,1.2,,94,(vau),0,(vau),3.2,(vco),0.6,,,,,,,,,,89,(vau),0.1,(vau),7.6,(vau),0.4,,
14/01/2008 09:00,,,,,,,,,,,12.6,(vau),,,0.3,,,,6.2,(vau),,,0.4,,,,8.1,(vau),,,3.3,,100,(vau),22.6,(vau),2.4,(vco),1,,,,,,,,,,97,(vau),7.8,(vau),9.4,(vau),1,,
15/01/2008 09:00,,,,,,,,,,,2.4,(vau),,,0.4,,,,0.3,(vau),,,0.3,,,,1.1,(vau),,,2,,98,(vau),1.7,(vau),4.6,(vco),1.2,,,,,,,,,,94,(vau),0.3,(vau),9,(vau),0.2,,
16/01/2008 09:00,,,,,,,,,,,6.2,(vau),,,1.7,,,,0.5,(vau),,,1.9,,,,6,(vau),,,5.6,,96,(vau),13.7,(vau),6,(vco),3.7,,,,,,,,,,96,(vau),4.1,(vau),13.7,(vau),1.7,,
17/01/2008 09:00,,,,,,,,,,,0.2,(vau),,,0.8,,,,0.2,(vau),,,0.9,,,,0,(vau),,,1.7,,94,(vau),2.5,(vau),5,(vco),1.8,,,,,,,,,,90,(vau),0.1,(vau),9.7,(vau),0.5,,
18/01/2008 09:00,,,,,,,,,,,0.3,(vau),,,0.1,,,,0,(vau),,,0.4,,,,0,(vau),,,1.4,,98,(vau),0.4,(vau),7.3,(vco),0.9,,,,,,,,,,97,(vau),0.2,(vau),12.4,(vau),0.4,,
19/01/2008 09:00,,,,,,,,,,,0.3,(vau),,,0.3,,,,0.2,(vau),,,0.2,,,,0.1,(vau),,,1.1,,92,(vau),0,(vau),4.5,(vco),1,,,,,,,,,,97,(vau),0.4,(vau),8.4,(vau),0.3,,
20/01/2008 09:00,,,,,,,,,,,0.2,(vau),,,0.5,,,,0.4,(vau),,,0.1,,,,0,(vau),,,1.3,,91,(vau),0.2,(vau),3.9,(vco),0.7,,,,,,,,,,91,(vau),0.1,(vau),10.1,(vau),0.2,,
21/01/2008 09:00,,,,,,,,,,,0.1,(vau),,,0.4,,,,0.2,(vau),,,0,,,,0,(vau),,,0.3,,89,(vau),0.2,(vau),5.3,(vco),0.7,,,,,,,,,,87,(vau),0.1,(vau),10.8,(vau),0.4,,
22/01/2008 09:00,,,,,,,,,,,0.2,(vau),,,0.3,,,,0.4,(vau),,,0.1,,,,0.1,(vau),,,0.2,,71,(vau),0,(vau),6.4,(vco),0.8,,,,,,,,,,94,(vau),0.2,(vau),10.4,(vau),0.1,,
23/01/2008 09:00,,,,,,,,,,,0.1,(vau),,,0.3,,,,0,(vau),,,0.1,,,,0.1,(vau),,,0.3,,60,(vau),0,(vau),7.2,(vco),1,,,,,,,,,,89,(vau),0.1,(vau),10.3,(vau),0.2,,
24/01/2008 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0.3,(vau),,,0.2,,,,0.1,(vau),,,0.4,,78,(vau),0,(vau),5.3,(vco),0.7,,,,,,,,,,92,(vau),0.3,(vau),9.7,(vau),0.1,,
25/01/2008 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,0.5,,,,0,(vau),,,2,,73,(vau),0,(vau),7.9,(vco),0.8,,,,,,,,,,92,(vau),0.1,(vau),10.7,(vau),0.1,,
