SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,BARRAGEM DE MEIMOA (12O/04C),,BARRAGEM DE MEIMOA (12O/04C),,BARRAGEM DE MEIMOA (12O/04C),,BARRAGEM DE MEIMOA (12O/04C),,BARRAGEM DE MIRA (28G/01C),,BARRAGEM DE MIRA (28G/01C),,BARRAGEM DE MIRA (28G/01C),,BARRAGEM DE MIRA (28G/01C),,BARRAGEM DE MONTARGIL (19H/02C),,BARRAGEM DE MONTARGIL (19H/02C),,BARRAGEM DE MONTARGIL (19H/02C),,BARRAGEM DE MONTARGIL (19H/02C),,BARRAGEM DE MONTARGIL (ANTIGA) (19H/03U),,BARRAGEM DE MONTARGIL (ANTIGA) (19H/03U),,BARRAGEM DE MONTARGIL (ANTIGA) (19H/03U),,BARRAGEM DE MONTARGIL (ANTIGA) (19H/03U),,BARRAGEM DE ODELOUCA (30G/04U),,BARRAGEM DE ODELOUCA (30G/04U),,BARRAGEM DE ODELOUCA (30G/04U),,BARRAGEM DE ODELOUCA (30G/04U),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
26/09/2001 09:00,,,,,,,,,,,,,,,,,73,(vau),0,(vau),16.8,(vco),0.2,,,,,,,,,,,,,,,,,,
27/09/2001 09:00,,,,,,,,,,,,,,,,,66,(vau),0,(vau),17.7,(vco),0.2,,,,,,,,,,,,,,,,,,
28/09/2001 09:00,,,,,,,,,,,,,,,,,72,(vau),0,(vau),19.3,(vco),0.2,,,,,,,,,,,,,,,,,,
29/09/2001 09:00,,,,,,,,,,,,,,,,,85,(vau),5.6,(vau),18.7,(vco),0.4,,,,,,,,,,,,,,,,,,
30/09/2001 09:00,,,,,,,,,,,,,,,,,92,(vau),0.5,(vau),18.1,(vco),0.1,,,,,,,,,,,,,,,,,,
01/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,80,(vau),0,(vau),18.8,(vco),0.1,,,,,,,,,,,,,,,,,,
02/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,84,(vau),0.6,(vau),21.2,(vco),0.1,,,,,,,,,,,,,,,,,,
03/10/2001 09:00,,,3.1,(vco),,,,,,,,,,,,,86,(vau),3.5,(vau),20.1,(vco),0.4,,,,,,,,,,,,,,,,,,
04/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,72,(vau),0,(vau),17.5,(vco),0.2,,,,,,,,,,,,,,,,,,
05/10/2001 09:00,,,0.9,(vco),,,,,,,,,,,,,77,(vau),3.2,(vau),17.4,(vco),0.2,,,,,,,,,,,,,,,,,,
06/10/2001 09:00,,,14,(vco),,,,,,,,,,,,,99,(vau),43.3,(vau),17.9,(vco),0.3,,,,,,,,,,,,,,,,,,
07/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,86,(vau),0.1,(vau),16,(vco),0.1,,,,,,,,,,,,,,,,,,
08/10/2001 09:00,,,1.9,(vco),,,,,,,,,,,,,86,(vau),1.4,(vau),18.1,(vco),0.5,,,,,,,,,,,,,,,,,,
09/10/2001 09:00,,,0.8,(vco),,,,,,,,,,,,,83,(vau),1.1,(vau),13.9,(vco),0.2,,,,,,,,,,,,,,,,,,
10/10/2001 09:00,,,1.6,(vco),,,,,,,,,,,,,82,(vau),0.9,(vau),14.8,(vco),0.2,,,,,,,,,,,,,,,,,,
11/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,71,(vau),10.8,(vau),18.9,(vco),0.5,,,,,,,,,,,,,,,,,,
12/10/2001 09:00,,,7.2,(vco),,,,,,,,,,,,,78,(vau),3.9,(vau),20.4,(vco),0.5,,,,,,,,,,,,,,,,,,
13/10/2001 09:00,,,32.5,(vco),,,,,,,,,,,,,89,(vau),0.3,(vau),16.6,(vco),0.2,,,,,,,,,,,,,,,,,,
14/10/2001 09:00,,,0.4,(vco),,,,,,,,,,,,,85,(vau),0,(vau),17.8,(vco),0.1,,,,,,,,,,,,,,,,,,
15/10/2001 09:00,,,3.2,(vco),,,,,,,,,,,,,88,(vau),1.1,(vau),18.6,(vco),0.5,,,,,,,,,,,,,,,,,,
16/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,83,(vau),0,(vau),17.8,(vco),0.2,,,,,,,,,,,,,,,,,,
17/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,79,(vau),0,(vau),18.4,(vco),0.1,,,,,,,,,,,,,,,,,,
18/10/2001 09:00,,,41.9,(vco),,,,,,,,,,,,,95,(vau),8,(vau),17.2,(vco),0.4,,,,,,,,,,,,,,,,,,
19/10/2001 09:00,,,14.5,(vco),,,,,,,,,,,,,85,(vau),10.6,(vau),17.7,(vco),0.8,,,,,,,,,,,,,,,,,,
20/10/2001 09:00,,,17.7,(vco),,,,,,,,,,,,,84,(vau),2.6,(vau),15,(vco),0.7,,,,,,,,,,,,,,,,,,
21/10/2001 09:00,,,8,(vco),,,,,,,,,,,,,87,(vau),3.1,(vau),15.6,(vco),0.8,,,,,,,,,,,,,,,,,,
22/10/2001 09:00,,,7.4,(vco),,,,,,,,,,,,,81,(vau),0.5,(vau),18.2,(vco),0.5,,,,,,,,,,,,,,,,,,
23/10/2001 09:00,,,17.5,(vco),,,,,,,,,,,,,96,(vau),10.5,(vau),16.2,(vco),0.4,,,,,,,,,,,,,,,,,,
24/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,87,(vau),0.1,(vau),15,(vco),0.1,,,,,,,,,,,,,,,,,,
25/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,81,(vau),0.1,(vau),15.9,(vco),0.2,,,,,,,,,,,,,,,,,,
26/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,83,(vau),0.1,(vau),17.4,(vco),0.1,,,,,,,,,,,,,,,,,,
27/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,88,(vau),0.1,(vau),16.6,(vco),0.1,,,,,,,,,,,,,,,,,,
28/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,82,(vau),0.2,(vau),19.4,(vco),0.2,,,,,,,,,,,,,,,,,,
29/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,78,(vau),0,(vau),19,(vco),0.4,,,,,,,,,,,,,,,,,,
30/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,79,(vau),0,(vau),19.1,(vco),0.1,,,,,,,,,,,,,,,,,,
31/10/2001 09:00,,,0,(vco),,,,,,,,,,,,,78,(vau),0,(vau),19.6,(vco),0.2,,,,,,,,,,,,,,,,,,
01/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,80,(vau),0.1,(vau),18.7,(vco),0.1,,,,,,,,,,,,,,,,,,
02/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,70,(vau),0,(vau),17.7,(vco),0.3,,,,,,,,,,,,,,,,,,
03/11/2001 09:00,,,,,,,,,,,,,,,,,71,(vau),0,(vau),15.4,(vco),0.3,,,,,,,,,,,,,,,,,,
04/11/2001 09:00,,,,,,,,,,,,,,,,,77,(vau),0,(vau),15.2,(vco),0.3,,,,,,,,,,,,,,,,,,
05/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,81,(vau),0,(vau),16,(vco),0.3,,,,,,,,,,,,,,,,,,
06/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,79,(vau),0.7,(vau),16.4,(vco),0.7,,,,,,,,,,,,,,,,,,
07/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,92,(vau),2.3,(vau),13.9,(vco),0.3,,,,,,,,,,,,,,,,,,
08/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,77,(vau),0,(vau),15.3,(vco),0.1,,,,,,,,,,,,,,,,,,
09/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,63,(vau),0,(vau),15.6,(vco),0.4,,,,,,,,,,,,,,,,,,
10/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,49,(vau),0,(vau),10,(vco),0.7,,,,,,,,,,,,,,,,,,
11/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,51,(vau),0,(vau),8.4,(vco),0.5,,,,,,,,,,,,,,,,,,
12/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,62,(vau),0,(vau),6.6,(vco),0.1,,,,,,,,,,,,,,,,,,
13/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,70,(vau),0,(vau),10.1,(vco),0.1,,,,,,,,,,,,,,,,,,
14/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,74,(vau),0,(vau),13,(vco),0.2,,,,,,,,,,,,,,,,,,
15/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,45,(vau),0,(vau),11.6,(vco),0.5,,,,,,,,,,,,,,,,,,
16/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,66,(vau),0,(vau),7,(vco),0.2,,,,,,,,,,,,,,,,,,
17/11/2001 09:00,,,15.2,(vco),,,,,,,,,,,,,75,(vau),0.1,(vau),9.3,(vco),0.1,,,,,,,,,,,,,,,,,,
18/11/2001 09:00,,,1.6,(vco),,,,,,,,,,,,,84,(vau),0.1,(vau),9.7,(vco),0.1,,,,,,,,,,,,,,,,,,
19/11/2001 09:00,,,0.4,(vco),,,,,,,,,,,,,82,(vau),0,(vau),10.4,(vco),0.1,,,,,,,,,,,,,,,,,,
20/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,79,(vau),0.1,(vau),8.5,(vco),0.1,,,,,,,,,,,,,,,,,,
21/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,69,(vau),0,(vau),10.1,(vco),0.2,,,,,,,,,,,,,,,,,,
22/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,71,(vau),0,(vau),10.2,(vco),0.2,,,,,,,,,,,,,,,,,,
23/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,69,(vau),0,(vau),11.1,(vco),0.2,,,,,,,,,,,,,,,,,,
24/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,71,(vau),0,(vau),9.3,(vco),0.1,,,,,,,,,,,,,,,,,,
25/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,79,(vau),0.1,(vau),9.3,(vco),0.1,,,,,,,,,,,,,,,,,,
26/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,80,(vau),0.1,(vau),8.5,(vco),0.1,,,,,,,,,,,,,,,,,,
27/11/2001 09:00,,,7.2,(vco),,,,,,,,,,,,,87,(vau),15.2,(vau),11.3,(vco),0,,,,,,,,,,,,,,,,,,
28/11/2001 09:00,,,0,(vco),,,,,,,,,,,,,92,(vau),0.2,(vau),9,(vco),0,,,,,,,,,,,,,,,,,,
29/11/2001 09:00,64,(vau),0,(vau),8.4,(vco),0.7,,,,,,,,,,79,(vau),0.1,(vau),8.9,(vco),0.1,,,,,,,,,,,,,,,,,,
30/11/2001 09:00,75,(vau),0,(vau),8.6,(vco),0.5,,,,,,,,,,83,(vau),0.1,(vau),9,(vco),0.1,,,,,,,,,,,,,,,,,,
01/12/2001 09:00,80,(vau),0,(vau),8.1,(vco),0.9,,,,,,,,,,85,(vau),0.1,(vau),9.8,(vco),0,,,,,,,,,,,,,,,,,,
02/12/2001 09:00,83,(vau),0,(vau),7,(vco),0.6,,,,,,,,,,82,(vau),0,(vau),10.4,(vco),0.1,,,,,,,,,,,,,,,,,,
03/12/2001 09:00,84,(vau),0,(vau),4.6,(vco),0.4,,,,,,,,,,85,(vau),0,(vau),7.9,(vco),0.2,,,,,,,,,,,,,,,,,,
04/12/2001 09:00,77,(vau),0,(vau),6.2,(vco),0.5,,,,,,,,,,93,(vau),0,(vau),6.9,(vco),0.1,,,,,,,,,,,,,,,,,,
05/12/2001 09:00,77,(vau),0,(vau),6.3,(vco),0.6,,,,,,,,,,91,(vau),0.2,(vau),8.7,(vco),0.1,,,,,,,,,,,,,,,,,,
06/12/2001 09:00,75,(vau),0,(vau),5.2,(vco),0.6,,,,,,,,,,85,(vau),0.2,(vau),8.6,(vco),0.2,,,,,,,,,,,,,,,,,,
07/12/2001 09:00,74,(vau),0,(vau),5.7,(vco),0.7,,,,,,,,,,87,(vau),0.1,(vau),9.1,(vco),0.1,,,,,,,,,,,,,,,,,,
08/12/2001 09:00,80,(vau),0,(vau),5.7,(vco),0.8,,,,,,,,,,94,(vau),0.1,(vau),8.3,(vco),0.1,,,,,,,,,,,,,,,,,,
09/12/2001 09:00,82,(vau),0,(vau),4.6,(vco),0.5,,,,,,,,,,85,(vau),0.1,(vau),9.6,(vco),0.2,,,,,,,,,,,,,,,,,,
10/12/2001 09:00,70,(vau),0,(vau),7.2,(vco),0.8,,,,,,,,,,69,(vau),0,(vau),11.3,(vco),0.7,,,,,,,,,,,,,,,,,,
11/12/2001 09:00,64,(vau),0,(vau),7.5,(vco),1.9,,,,,,,,,,61,(vau),0.9,(vau),11.4,(vco),1.5,,,,,,,,,,,,,,,,,,
12/12/2001 09:00,65,(vau),0,(vau),8,(vco),0.9,,,,,,,,,,76,(vau),2.1,(vau),11,(vco),0.8,,,,,,,,,,,,,,,,,,
13/12/2001 09:00,77,(vau),0,(vau),4.8,(vco),0.5,,,,,,,,,,71,(vau),0,(vau),10.9,(vco),0.4,,,,,,,,,,,,,,,,,,
14/12/2001 09:00,74,(vau),0,(vau),7.8,(vco),0.2,,,,,,,,,,87,(vau),0.2,(vau),10.9,(vco),0.1,,,,,,,,,,,,,,,,,,
15/12/2001 09:00,55,(vau),0,(vau),5.7,(vco),2.2,,,,,,,,,,80,(vau),0,(vau),11.6,(vco),0.3,,,,,,,,,,,,,,,,,,
16/12/2001 09:00,51,(vau),0,(vau),0.1,(vco),1.3,,,,,,,,,,42,(vau),0,(vau),5.8,(vco),0.8,,,,,,,,,,,,,,,,,,
17/12/2001 09:00,54,(vau),0,(vau),1.5,(vco),0.5,,,,,,,,,,42,(vau),0,(vau),8.1,(vco),1.1,,,,,,,,,,,,,,,,,,
18/12/2001 09:00,48,(vau),0,(vau),3.7,(vco),0.7,,,,,,,,,,50,(vau),0,(vau),9.6,(vco),1.1,,,,,,,,,,,,,,,,,,
19/12/2001 09:00,64,(vau),0,(vau),4.3,(vco),0.6,,,,,,,,,,76,(vau),0.1,(vau),7.7,(vco),0.5,,,,,,,,,,,,,,,,,,
20/12/2001 09:00,74,(vau),0,(vau),4.1,(vco),0.5,,,,,,,,,,79,(vau),0.1,(vau),6.6,(vco),0.3,,,,,,,,,,,,,,,,,,
21/12/2001 09:00,66,(vau),0,(vau),4.3,(vco),0.8,,,,,,,,,,78,(vau),0,(vau),7.8,(vco),0.3,,,,,,,,,,,,,,,,,,
22/12/2001 09:00,68,(vau),0,(vau),2.7,(vco),0.5,,,,,,,,,,64,(vau),0,(vau),10,(vco),0.5,,,,,,,,,,,,,,,,,,
23/12/2001 09:00,75,(vau),6.3,(vau),5.3,(vco),0.7,,,,,,,,,,83,(vau),8.9,(vau),9.4,(vco),0.2,,,,,,,,,,,,,,,,,,
24/12/2001 09:00,67,(vau),0.1,(vau),1.5,(vco),2.9,,,,,,,,,,81,(vau),2.2,(vau),5.9,(vco),0.5,,,,,,,,,,,,,,,,,,
25/12/2001 09:00,55,(vau),0,(vau),0.2,(vco),1.4,,,,,,,,,,57,(vau),0,(vau),5.4,(vco),0.6,,,,,,,,,,,,,,,,,,
26/12/2001 09:00,63,(vau),0,(vau),2.8,(vco),0.9,,,,,,,,,,78,(vau),0,(vau),4.4,(vco),0.1,,,,,,,,,,,,,,,,,,
27/12/2001 09:00,79,(vau),0,(vau),4.8,(vco),1.2,,,,,,,,,,83,(vau),0.2,(vau),6.6,(vco),0.1,,,,,,,,,,,,,,,,,,
28/12/2001 09:00,80,(vau),0,(vau),2,(vco),0.5,,,,,,,,,,89,(vau),0.2,(vau),4.5,(vco),0.1,,,,,,,,,,,,,,,,,,
29/12/2001 09:00,83,(vau),0,(vau),2,(vco),0.7,,,,,,,,,,88,(vau),0.1,(vau),5.1,(vco),0.1,,,,,,,,,,,,,,,,,,
30/12/2001 09:00,78,(vau),0,(vau),4.9,(vco),0.3,,,,,,,,,,82,(vau),0.1,(vau),8.5,(vco),0.2,,,,,,,,,,,,,,,,,,
31/12/2001 09:00,87,(vau),1.7,(vau),6.6,(vco),0.3,,,,,,,,,,90,(vau),0.8,(vau),10.4,(vco),0.5,,,,,,,,,,,,,,,,,,
01/01/2002 09:00,80,(vau),1,(vau),11.4,(vco),0.5,,,,,,,,,,89,(vau),1.8,(vau),12.2,(vco),0.4,,,,,,,,,,,,,,,,,,
02/01/2002 09:00,88,(vau),13.3,(vau),9.7,(vco),2.2,,,,,,,,,,92,(vau),7.8,(vau),13.2,(vco),0.6,,,,,,,,,,,,,,,,,,
03/01/2002 09:00,93,(vau),23,(vau),9.4,(vco),1.7,,,,,,,,,,91,(vau),16.8,(vau),13.1,(vco),0.8,,,,,,,,,,,,,,,,,,
04/01/2002 09:00,84,(vau),0,(vau),6.6,(vco),0.5,,,,,,,,,,90,(vau),0.1,(vau),8.8,(vco),0.2,,,,,,,,,,,,,,,,,,
05/01/2002 09:00,76,(vau),0,(vau),8.5,(vco),0.9,,,,,,,,,,86,(vau),0.1,(vau),9.2,(vco),0.3,,,,,,,,,,,,,,,,,,
06/01/2002 09:00,75,(vau),0,(vau),8.1,(vco),1,,,,,,,,,,82,(vau),0.1,(vau),10.4,(vco),0.5,,,,,,,,,,,,,,,,,,
07/01/2002 09:00,69,(vau),0,(vau),7.1,(vco),0.8,,,,,,,,,,80,(vau),0.1,(vau),8.9,(vco),0.3,,,,,,,,,,,,,,,,,,
08/01/2002 09:00,81,(vau),0,(vau),3.5,(vco),0.5,,,,,,,,,,79,(vau),0,(vau),7.1,(vco),0.2,,,,,,,,,,,,,,,,,,
09/01/2002 09:00,72,(vau),0,(vau),4.4,(vco),0.7,,,,,,,,,,79,(vau),0.1,(vau),7.7,(vco),0.2,,,,,,,,,,,,,,,,,,
10/01/2002 09:00,78,(vau),0,(vau),4.2,(vco),0.7,,,,,,,,,,82,(vau),0.1,(vau),7.9,(vco),0.2,,,,,,,,,,,,,,,,,,
11/01/2002 09:00,82,(vau),0,(vau),4.6,(vco),0.7,,,,,,,,,,83,(vau),0.1,(vau),8.5,(vco),0.2,,,,,,,,,,,,,,,,,,
12/01/2002 09:00,76,(vau),0,(vau),6.6,(vco),0.7,,,,,,,,,,76,(vau),0.1,(vau),11.2,(vco),0.3,,,,,,,,,,,,,,,,,,
13/01/2002 09:00,85,(vau),2.5,(vau),7.3,(vco),0.3,,,,,,,,,,92,(vau),12.1,(vau),10.8,(vco),0.2,,,,,,,,,,,,,,,,,,
14/01/2002 09:00,94,(vau),0.2,(vau),6.7,(vco),0.5,,,,,,,,,,93,(vau),0.1,(vau),11.6,(vco),0.1,,,,,,,,,,,,,,,,,,
15/01/2002 09:00,82,(vau),0,(vau),7,(vco),1.7,,,,,,,,,,90,(vau),0.1,(vau),8.9,(vco),0,,,,,,,,,,,,,,,,,,
16/01/2002 09:00,72,(vau),0,(vau),6.9,(vco),1.7,,,,,,,,,,88,(vau),0.1,(vau),8.5,(vco),0.1,,,,,,,,,,,,,,,,,,
17/01/2002 09:00,70,(vau),0,(vau),5.4,(vco),1.1,,,,,,,,,,85,(vau),0.2,(vau),6.7,(vco),0.1,,,,,,,,,,,,,,,,,,
18/01/2002 09:00,77,(vau),0.3,(vau),7.2,(vco),0.6,,,,,,,,,,87,(vau),0.1,(vau),9.3,(vco),0.1,,,,,,,,,,,,,,,,,,
19/01/2002 09:00,77,(vau),0.3,(vau),8,(vco),0.5,,,,,,,,,,82,(vau),0.2,(vau),10.2,(vco),0.1,,,,,,,,,,,,,,,,,,
20/01/2002 09:00,85,(vau),0,(vau),8.5,(vco),0.1,,,,,,,,,,85,(vau),0,(vau),11.4,(vco),0,,,,,,,,,,,,,,,,,,
21/01/2002 09:00,78,(vau),0.1,(vau),8.5,(vco),0.4,,,,,,,,,,88,(vau),0.2,(vau),9.4,(vco),0.1,,,,,,,,,,,,,,,,,,
22/01/2002 09:00,93,(vau),13,(vau),5.7,(vco),0.6,,,,,,,,,,94,(vau),15.1,(vau),9.5,(vco),0.4,,,,,,,,,,,,,,,,,,
23/01/2002 09:00,95,(vau),36.9,(vau),8.5,(vco),1.9,,,,,,,,,,95,(vau),25.6,(vau),13.3,(vco),1.3,,,,,,,,,,,,,,,,,,
24/01/2002 09:00,87,(vau),3.8,(vau),7.1,(vco),0.8,,,,,,,,,,94,(vau),3.6,(vau),9.3,(vco),0.4,,,,,,,,,,,,,,,,,,
25/01/2002 09:00,87,(vau),0,(vau),7.4,(vco),0.7,,,,,,,,,,90,(vau),0.1,(vau),10.1,(vco),0.1,,,,,,,,,,,,,,,,,,
26/01/2002 09:00,91,(vau),0.3,(vau),9.6,(vco),0.5,,,,,,,,,,91,(vau),0.4,(vau),13.1,(vco),0.1,,,,,,,,,,,,,,,,,,
27/01/2002 09:00,86,(vau),0,(vau),11.4,(vco),0.6,,,,,,,,,,93,(vau),0.1,(vau),13.6,(vco),0,,,,,,,,,,,,,,,,,,
28/01/2002 09:00,86,(vau),0,(vau),9.8,(vco),0.5,,,,,,,,,,91,(vau),0.2,(vau),11.5,(vco),0.1,,,,,,,,,,,,,,,,,,
29/01/2002 09:00,81,(vau),0.1,(vau),9.3,(vco),0.7,,,,,,,,,,87,(vau),0.3,(vau),11,(vco),0.3,,,,,,,,,,,,,,,,,,
30/01/2002 09:00,79,(vau),0,(vau),8.3,(vco),0.7,,,,,,,,,,87,(vau),0.1,(vau),11.2,(vco),0.1,,,,,,,,,,,,,,,,,,
31/01/2002 09:00,82,(vau),2.4,(vau),8.7,(vco),0.9,,,,,,,,,,90,(vau),0.4,(vau),9.9,(vco),0.3,,,,,,,,,,,,,,,,,,
01/02/2002 09:00,79,(vau),0.1,(vau),6.2,(vco),0.8,,,,,,,,,,84,(vau),0.2,(vau),8.8,(vco),0.2,,,,,,,,,,,,,,,,,,
02/02/2002 09:00,62,(vau),0,(vau),9.9,(vco),1,,,,,,,,,,81,(vau),0.2,(vau),9.3,(vco),0.2,,,,,,,,,,,,,,,,,,
03/02/2002 09:00,58,(vau),4.7,(vau),11.4,(vco),1.6,,,,,,,,,,72,(vau),12.6,(vau),14.1,(vco),0.6,,,,,,,,,,,,,,,,,,
04/02/2002 09:00,88,(vau),1.1,(vau),7.2,(vco),0.7,,,,,,,,,,96,(vau),6.5,(vau),9.8,(vco),0.1,,,,,,,,,,,,,,,,,,
05/02/2002 09:00,94,(vau),0.8,(vau),8.8,(vco),0.4,,,,,,,,,,99,(vau),0.7,(vau),13.7,(vco),0.2,,,,,,,,,,,,,,,,,,
06/02/2002 09:00,74,(vau),2.7,(vau),8.8,(vco),1.1,,,,,,,,,,91,(vau),6,(vau),10.8,(vco),0.5,,,,,,,,,,,,,,,,,,
07/02/2002 09:00,71,(vau),0,(vau),8.6,(vco),0.5,,,,,,,,,,82,(vau),0.1,(vau),11.2,(vco),0.2,,,,,,,,,,,,,,,,,,
08/02/2002 09:00,76,(vau),0,(vau),11,(vco),1,,,,,,,,,,89,(vau),0.1,(vau),11.5,(vco),0.2,,,,,,,,,,,,,,,,,,
09/02/2002 09:00,81,(vau),0.1,(vau),9.7,(vco),1,,,,,,,,,,89,(vau),0.2,(vau),11,(vco),0.2,,,,,,,,,,,,,,,,,,
10/02/2002 09:00,75,(vau),0,(vau),11.2,(vco),0.7,,,,,,,,,,83,(vau),0,(vau),11.9,(vco),0.1,,,,,,,,,,,,,,,,,,
11/02/2002 09:00,82,(vau),0,(vau),10,(vco),1.1,,,,,,,,,,89,(vau),0.1,(vau),10.8,(vco),0.1,,,,,,,,,,,,,,,,,,
12/02/2002 09:00,86,(vau),0,(vau),7.3,(vco),0.5,,,,,,,,,,87,(vau),0.1,(vau),11,(vco),0.1,,,,,,,,,,,,,,,,,,
13/02/2002 09:00,77,(vau),0,(vau),9.8,(vco),0.9,,,,,,,,,,85,(vau),0.3,(vau),11.7,(vco),0.3,,,,,,,,,,,,,,,,,,
14/02/2002 09:00,65,(vau),0,(vau),10.8,(vco),2.5,,,,,,,,,,82,(vau),0.1,(vau),12.1,(vco),0.1,,,,,,,,,,,,,,,,,,
15/02/2002 09:00,49,(vau),0,(vau),6.9,(vco),3.6,,,,,,,,,,65,(vau),0,(vau),10.7,(vco),0.2,,,,,,,,,,,,,,,,,,
16/02/2002 09:00,57,(vau),0,(vau),6.2,(vco),2.8,,,,,,,,,,60,(vau),0,(vau),9.6,(vco),0.5,,,,,,,,,,,,,,,,,,
17/02/2002 09:00,66,(vau),0,(vau),5.7,(vco),1.5,,,,,,,,,,67,(vau),0,(vau),9.9,(vco),0.4,,,,,,,,,,,,,,,,,,
18/02/2002 09:00,62,(vau),0,(vau),6.6,(vco),2,,,,,,,,,,77,(vau),0.1,(vau),9,(vco),0.1,,,,,,,,,,,,,,,,,,
19/02/2002 09:00,52,(vau),0,(vau),7.2,(vco),4.8,,,,,,,,,,64,(vau),0,(vau),10,(vco),0.1,,,,,,,,,,,,,,,,,,
20/02/2002 09:00,51,(vau),0.1,(vau),7.2,(vco),1.9,,,,,,,,,,67,(vau),0,(vau),8.4,(vco),0.3,,,,,,,,,,,,,,,,,,
21/02/2002 09:00,62,(vau),0,(vau),9.8,(vco),1.2,,,,,,,,,,70,(vau),0,(vau),11.6,(vco),0.3,,,,,,,,,,,,,,,,,,
22/02/2002 09:00,56,(vau),0,(vau),10.3,(vco),1.6,,,,,,,,,,77,(vau),0.1,(vau),11.1,(vco),0.2,,,,,,,,,,,,,,,,,,
23/02/2002 09:00,57,(vau),0,(vau),11.3,(vco),1.2,,,,,,,,,,78,(vau),0,(vau),12.1,(vco),0.2,,,,,,,,,,,,,,,,,,
24/02/2002 09:00,58,(vau),0,(vau),11.8,(vco),1.2,,,,,,,,,,83,(vau),0.1,(vau),10.2,(vco),0.1,,,,,,,,,,,,,,,,,,
25/02/2002 09:00,62,(vau),0,(vau),10.8,(vco),0.9,,,,,,,,,,82,(vau),0.1,(vau),10,(vco),0.1,,,,,,,,,,,,,,,,,,
26/02/2002 09:00,76,(vau),0,(vau),8.4,(vco),0.8,,,,,,,,,,78,(vau),0,(vau),10.6,(vco),0.2,,,,,,,,,,,,,,,,,,
27/02/2002 09:00,79,(vau),0,(vau),8.7,(vco),0.7,,,,,,,,,,78,(vau),0,(vau),11.7,(vco),0.2,,,,,,,,,,,,,,,,,,
28/02/2002 09:00,91,(vau),0.7,(vau),7.4,(vco),0.6,,,,,,,,,,85,(vau),1.8,(vau),11.8,(vco),0.6,,,,,,,,,,,,,,,,,,
01/03/2002 09:00,84,(vau),7.7,(vau),7.4,(vco),0.6,,,,,,,,,,90,(vau),5.6,(vau),10.3,(vco),0.1,,,,,,,,,,,,,,,,,,
02/03/2002 09:00,74,(vau),0,(vau),4.2,(vco),0.6,,,,,,,,,,84,(vau),0.1,(vau),6.2,(vco),0.2,,,,,,,,,,,,,,,,,,
03/03/2002 09:00,54,(vau),0,(vau),6.1,(vco),2.1,,,,,,,,,,65,(vau),3.2,(vau),9.6,(vco),0.4,,,,,,,,,,,,,,,,,,
