SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,CANIÇO (04J/01G),,CANIÇO (04J/01G),,CANTANHEDE (11F/01UG),,CANTANHEDE (11F/01UG),,CAPINHA (12M/02UG),,CAPINHA (12M/02UG),,CARANGUEJEIRA (15E/03G),,CARANGUEJEIRA (15E/03G),,CARAPINHAL (13H/09UG),,CARAPINHAL (13H/09UG),,CARAPUÇÕES (SÃO TORCATO) (21G/03G),,CARAPUÇÕES (SÃO TORCATO) (21G/03G),,CARIA (12M/01UG),,CARIA (12M/01UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
14/07/2004 09:00,,,,,0,(vau),0.9,,0,(vau),1,,0,(vau),0.3,,0,(vau),1,,0,(vau),1.1,,0,(vau),1.5,,
15/07/2004 09:00,,,,,0,(vau),0.7,,0,(vau),0.8,,0,(vau),0.3,,0,(vau),0.8,,0,(vau),1,,0,(vau),0.8,,
16/07/2004 09:00,,,,,0,(vau),0.8,,0,(vau),1.2,,0,(vau),0.3,,0,(vau),0.9,,0,(vau),1,,0,(vau),1.4,,
17/07/2004 09:00,,,,,0.6,(vau),1,,0,(vau),1.2,,0,(vau),0.5,,0,(vau),1.1,,0,(vau),1.2,,0,(vau),0.9,,
18/07/2004 09:00,,,,,0,(vau),1,,0,(vau),1.2,,0,(vau),0.5,,0,(vau),1.1,,0,(vau),1.5,,0,(vau),1.2,,
19/07/2004 09:00,,,,,0,(vau),0.9,,0,(vau),1.3,,0,(vau),0.4,,0,(vau),1,,0,(vau),1.4,,0,(vau),0.9,,
20/07/2004 09:00,,,,,0.1,(vau),0.8,,0,(vau),1.4,,0.1,(vau),0.3,,0,(vau),0.8,,0,(vau),1.2,,0.3,(vau),0.9,,
21/07/2004 09:00,,,,,0,(vau),0.8,,0,(vau),1.2,,0.4,(vau),0.3,,0,(vau),1,,0,(vau),1.2,,0,(vau),0.9,,
22/07/2004 09:00,,,,,0,(vau),0.9,,0,(vau),1.2,,0,(vau),0.3,,0,(vau),0.9,,0,(vau),1,,0,(vau),1.1,,
23/07/2004 09:00,,,,,0,(vau),0.6,,0,(vau),1.1,,0.1,(vau),0.2,,0,(vau),0.4,,0,(vau),0.9,,0,(vau),1.1,,
24/07/2004 09:00,,,,,0,(vau),0.6,,0,(vau),0.8,,0,(vau),0.1,,0,(vau),0.6,,0,(vau),0.5,,0,(vau),0.7,,
25/07/2004 09:00,,,,,0,(vau),0.7,,0,(vau),0.9,,0,(vau),0.1,,0,(vau),0.7,,0,(vau),0.9,,0,(vau),1.3,,
26/07/2004 09:00,,,,,0.1,(vau),0.7,,0,(vau),1.2,,0.1,(vau),0.2,,0,(vau),0.9,,0,(vau),1.3,,0,(vau),2.3,,
27/07/2004 09:00,,,,,0,(vau),0.9,,0,(vau),1,,0,(vau),0.3,,0,(vau),0.8,,0,(vau),1.4,,0,(vau),1.4,,
28/07/2004 09:00,,,,,0,(vau),1,,0,(vau),1.5,,0,(vau),0.3,,0,(vau),0.9,,0,(vau),1.4,,0,(vau),1.2,,
29/07/2004 09:00,,,,,0.1,(vau),1.1,,0,(vau),1.6,,0,(vau),0.6,,0,(vau),0.9,,0,(vau),2,,0,(vau),2.6,,
30/07/2004 09:00,,,,,0,(vau),1.6,,0,(vau),1.1,,0,(vau),0.5,,0,(vau),1.3,,0,(vau),1.5,,0,(vau),2,,
31/07/2004 09:00,,,,,0,(vau),1.2,,0,(vau),0.9,,0,(vau),0.3,,0,(vau),0.9,,0,(vau),0.8,,0,(vau),0.8,,
01/08/2004 09:00,,,,,0,(vau),0.8,,0,(vau),1.4,,0,(vau),0.3,,0,(vau),1,,0,(vau),0.7,,0,(vau),1.2,,
02/08/2004 09:00,,,,,0.1,(vau),0.9,,1.3,(vau),1.6,,0,(vau),0.2,,0,(vau),1,,0,(vau),0.9,,3.8,(vau),1.5,,
03/08/2004 09:00,,,,,0.1,(vau),0.9,,0,(vau),1.4,,0,(vau),0.3,,0,(vau),0.7,,0,(vau),1,,0,(vau),1.1,,
04/08/2004 09:00,,,,,0.8,(vau),1,,0.2,(vau),1.6,,0.2,(vau),0.4,,0,(vau),0.9,,0,(vau),1.2,,0.8,(vau),1.1,,
05/08/2004 09:00,,,,,0,(vau),1,,0,(vau),1.1,,0,(vau),0.4,,0,(vau),0.9,,0,(vau),1.7,,0,(vau),1.6,,
06/08/2004 09:00,,,,,0,(vau),1.1,,0,(vau),1.2,,0.1,(vau),0.4,,0,(vau),1,,0,(vau),1.6,,0,(vau),1.4,,
07/08/2004 09:00,,,,,0.2,(vau),1.1,,0,(vau),1.3,,0,(vau),0.4,,0,(vau),0.9,,0,(vau),1.3,,0,(vau),0.8,,
08/08/2004 09:00,,,,,2.2,(vau),1.1,,0,(vau),1.4,,1.8,(vau),0.4,,0.4,(vau),1,,0.8,(vau),1,,0,(vau),1.4,,
09/08/2004 09:00,,,,,10.3,(vau),0.6,,5.9,(vau),1.3,,9.9,(vau),0.2,,21.3,(vau),0.7,,1.5,(vau),1.1,,8.8,(vau),1.2,,
10/08/2004 09:00,,,,,2.2,(vau),0.9,,1,(vau),0.8,,0.7,(vau),0.5,,0,(vau),1.7,,0.2,(vau),0.8,,0.5,(vau),1.2,,
11/08/2004 09:00,,,,,0.3,(vau),1.2,,0.1,(vau),1.1,,0.2,(vau),0.6,,0.6,(vau),1.9,,0.1,(vau),1.2,,0.1,(vau),1.3,,
12/08/2004 09:00,,,,,2.3,(vau),0.9,,1.1,(vau),1.4,,1.4,(vau),0.5,,4.8,(vau),1.8,,0.1,(vau),1,,0.7,(vau),1.4,,
13/08/2004 09:00,,,,,0.1,(vau),0.8,,0,(vau),1.4,,0.1,(vau),0.3,,0.1,(vau),0.7,,0,(vau),1.4,,0,(vau),1,,
14/08/2004 09:00,,,,,0.2,(vau),0.9,,0,(vau),1,,0,(vau),0.3,,0,(vau),0.7,,0,(vau),1.6,,0,(vau),0.9,,
15/08/2004 09:00,,,,,0,(vau),1.1,,0,(vau),1.2,,0,(vau),0.3,,0,(vau),0.8,,0.1,(vau),1.2,,0,(vau),0.7,,
16/08/2004 09:00,,,,,0,(vau),0.6,,0,(vau),1.4,,0.5,(vau),0.2,,0,(vau),0.8,,0,(vau),1.1,,0,(vau),1.1,,
17/08/2004 09:00,,,,,24.5,(vau),1.2,,5.6,(vau),1.2,,0.8,(vau),0.5,,6.2,(vau),1.6,,0,(vau),1.4,,1.5,(vau),1.4,,
18/08/2004 09:00,,,,,33,(vau),1.3,,7.3,(vau),2.4,,12.7,(vau),1,,15.9,(vau),2.9,,0.1,(vau),2,,7.2,(vau),2.1,,
19/08/2004 09:00,,,,,3,(vau),0.9,,6.6,(vau),1.4,,1,(vau),0.5,,4.9,(vau),1.4,,0.2,(vau),1,,7.2,(vau),1.4,,
20/08/2004 09:00,,,,,0.3,(vau),0.8,,0,(vau),1.3,,0.1,(vau),0.3,,0.1,(vau),0.8,,0,(vau),1,,0,(vau),1.2,,
21/08/2004 09:00,,,,,0.2,(vau),1.1,,0,(vau),1.1,,0.2,(vau),0.4,,0.1,(vau),1,,0,(vau),1.8,,0,(vau),1.8,,
22/08/2004 09:00,,,,,0.1,(vau),0.6,,0,(vau),0.9,,0.1,(vau),0.2,,0.1,(vau),0.6,,0,(vau),1.2,,0,(vau),0.7,,
23/08/2004 09:00,,,,,0,(vau),0.7,,0,(vau),1.2,,0.1,(vau),0.2,,0,(vau),0.7,,0,(vau),1.2,,0,(vau),0.9,,
24/08/2004 09:00,,,,,0,(vau),1.3,,0,(vau),1.1,,0.1,(vau),0.4,,0,(vau),0.9,,0,(vau),2,,0,(vau),0.8,,
25/08/2004 09:00,,,,,0.1,(vau),1.2,,0,(vau),1,,0.2,(vau),0.3,,0,(vau),0.8,,0,(vau),1.8,,0,(vau),1.8,,
26/08/2004 09:00,,,,,0.1,(vau),1.2,,0,(vau),1.3,,0.1,(vau),0.4,,0.1,(vau),0.9,,0,(vau),1.8,,0,(vau),2.2,,
27/08/2004 09:00,,,,,0.1,(vau),0.7,,0,(vau),0.9,,0,(vau),0.3,,0,(vau),0.7,,0.1,(vau),1.1,,0,(vau),1.2,,
28/08/2004 09:00,,,,,0,(vau),1.1,,0,(vau),1,,0,(vau),0.4,,0,(vau),0.6,,0,(vau),1.5,,0,(vau),0.9,,
29/08/2004 09:00,,,,,0,(vau),1.5,,0,(vau),1.2,,0,(vau),0.6,,0,(vau),1,,0,(vau),1.6,,0,(vau),1.7,,
30/08/2004 09:00,,,,,0,(vau),1.3,,0,(vau),1,,0,(vau),0.4,,0,(vau),0.9,,0,(vau),1.6,,0,(vau),1.8,,
31/08/2004 09:00,,,,,0.1,(vau),0.6,,0,(vau),0.8,,0,(vau),0.3,,0,(vau),0.6,,0,(vau),1.4,,0,(vau),0.7,,
01/09/2004 09:00,,,,,0,(vau),0.6,,0,(vau),1.1,,0.1,(vau),0.3,,0,(vau),0.5,,0,(vau),1.2,,0,(vau),0.9,,
02/09/2004 09:00,,,,,0.1,(vau),0.7,,0,(vau),1.2,,0.1,(vau),0.4,,0,(vau),0.7,,0.1,(vau),1,,0,(vau),1,,
03/09/2004 09:00,,,,,0.2,(vau),0.5,,0.4,(vau),1,,8.2,(vau),0.3,,12,(vau),0.3,,1.8,(vau),0.7,,0.6,(vau),0.9,,
04/09/2004 09:00,,,,,4.1,(vau),0.4,,9.4,(vau),1.2,,4.4,(vau),0.4,,2.7,(vau),0.5,,1.8,(vau),0.9,,1.9,(vau),1.5,,
05/09/2004 09:00,,,,,8.1,(vau),0.4,,0.1,(vau),1.1,,8.8,(vau),0.1,,16,(vau),0.2,,13.1,(vau),0.7,,0.1,(vau),0.9,,
06/09/2004 09:00,,,,,3.6,(vau),0.3,,0,(vau),1,,1.7,(vau),0.2,,0.7,(vau),0.5,,0,(vau),0.8,,0,(vau),0.7,,
07/09/2004 09:00,,,,,0,(vau),0.6,,0,(vau),0.8,,0,(vau),0.2,,0,(vau),0.4,,0.1,(vau),0.6,,0,(vau),1.2,,
08/09/2004 09:00,,,,,2.3,(vau),0.4,,0.4,(vau),1,,0.6,(vau),0.1,,1.9,(vau),0.4,,0,(vau),0.5,,0.4,(vau),1,,
09/09/2004 09:00,,,,,0.5,(vau),0.3,,0,(vau),0.8,,0.3,(vau),0.1,,0.2,(vau),0.3,,0,(vau),0.6,,0,(vau),0.8,,
10/09/2004 09:00,,,,,0.1,(vau),0.5,,0,(vau),1.1,,0,(vau),0.1,,0,(vau),0.5,,0.1,(vau),0.8,,0,(vau),0.8,,
11/09/2004 09:00,,,,,0.2,(vau),0.5,,0,(vau),0.8,,0,(vau),0.2,,0.1,(vau),0.5,,0.1,(vau),1,,0,(vau),0.7,,
12/09/2004 09:00,,,,,0.1,(vau),1.2,,0,(vau),1.6,,0.1,(vau),0.3,,0,(vau),0.8,,0,(vau),1.6,,0,(vau),2,,
13/09/2004 09:00,,,,,0,(vau),0.9,,0,(vau),1,,0,(vau),0.3,,0,(vau),0.6,,0.1,(vau),1.3,,0,(vau),1,,
14/09/2004 09:00,,,,,4.8,(vau),0.9,,0,(vau),0.7,,0.6,(vau),0.3,,0.6,(vau),0.9,,0,(vau),1.5,,0,(vau),1.4,,
15/09/2004 09:00,,,,,0,(vau),1.6,,0,(vau),2,,0,(vau),0.3,,0.1,(vau),1,,0,(vau),2.2,,0,(vau),2.7,,
16/09/2004 09:00,,,,,0.2,(vau),0.9,,0,(vau),2.3,,0,(vau),0.3,,0.2,(vau),1,,0,(vau),1.8,,0,(vau),2.6,,
17/09/2004 09:00,,,,,0,(vau),0.6,,0,(vau),1,,0,(vau),0.3,,0,(vau),0.6,,0,(vau),1.1,,0,(vau),1.3,,
18/09/2004 09:00,,,,,0.1,(vau),0.9,,0,(vau),0.9,,0,(vau),0.1,,0.1,(vau),0.5,,0,(vau),0.9,,0,(vau),0.5,,
19/09/2004 09:00,,,,,0.1,(vau),1.1,,0,(vau),1.1,,0,(vau),0.3,,0.1,(vau),0.6,,0.1,(vau),1.3,,0,(vau),1.5,,
20/09/2004 09:00,,,,,0.2,(vau),0.8,,0,(vau),1,,0,(vau),0.3,,0.1,(vau),0.5,,0.1,(vau),1.3,,0,(vau),1.3,,
21/09/2004 09:00,,,,,0.2,(vau),0.6,,0,(vau),0.8,,0,(vau),0.2,,0.2,(vau),0.4,,0.1,(vau),0.8,,0,(vau),0.6,,
22/09/2004 09:00,,,,,0.2,(vau),0.4,,0,(vau),1.1,,0,(vau),0.1,,0,(vau),0.5,,0,(vau),0.8,,0,(vau),1.3,,
23/09/2004 09:00,,,,,0,(vau),0.4,,0,(vau),1.4,,0,(vau),0.2,,0,(vau),0.9,,0,(vau),0.8,,0,(vau),1.8,,
24/09/2004 09:00,,,,,0,(vau),0.4,,0,(vau),0.9,,0.1,(vau),0.5,,0,(vau),0.7,,0,(vau),0.9,,0.1,(vau),0.9,,
25/09/2004 09:00,,,,,0.2,(vau),0.6,,0,(vau),1.5,,0.1,(vau),0.2,,0.1,(vau),0.5,,0.1,(vau),0.6,,0,(vau),2.2,,
26/09/2004 09:00,,,,,0.1,(vau),1.2,,0,(vau),2.6,,0.1,(vau),0.1,,0,(vau),0.9,,0,(vau),0.8,,0,(vau),3.1,,
27/09/2004 09:00,,,,,0,(vau),0.6,,0,(vau),1.8,,0,(vau),0.5,,0,(vau),0.7,,0,(vau),0.9,,0,(vau),2.1,,
28/09/2004 09:00,,,,,0,(vau),0.6,,0,(vau),1,,0,(vau),0.2,,0,(vau),0.6,,0,(vau),0.8,,0,(vau),1.3,,
29/09/2004 09:00,,,,,0.3,(vau),0.5,,0,(vau),0.8,,0.1,(vau),0.1,,0,(vau),0.4,,0,(vau),0.5,,0,(vau),0.6,,
30/09/2004 09:00,,,,,0,(vau),0.7,,0,(vau),0.9,,0.6,(vau),0.2,,0,(vau),0.6,,0,(vau),0.9,,0,(vau),0.4,,
01/10/2004 09:00,,,,,0.1,(vau),0.8,,0,(vau),0.7,,0,(vau),0.2,,0.2,(vau),0.5,,0.1,(vau),0.8,,0,(vau),0.4,,
02/10/2004 09:00,,,,,0,(vau),0.7,,0,(vau),0.7,,0.1,(vau),0.1,,0,(vau),0.4,,0.1,(vau),1.1,,0,(vau),0.7,,
03/10/2004 09:00,,,,,0.3,(vau),0.8,,0,(vau),0.8,,0,(vau),0.2,,0.1,(vau),0.4,,0,(vau),1.1,,0,(vau),0.6,,
04/10/2004 09:00,,,,,0.3,(vau),0.5,,0,(vau),0.7,,0.2,(vau),0.1,,0.1,(vau),0.3,,0,(vau),0.5,,0,(vau),0.7,,
05/10/2004 09:00,,,,,0.2,(vau),0.5,,0,(vau),0.8,,0,(vau),0.1,,0.1,(vau),0.4,,0,(vau),0.7,,0,(vau),0.7,,
06/10/2004 09:00,,,,,0,(vau),0.7,,0,(vau),0.9,,0,(vau),0.1,,0,(vau),0.5,,0.1,(vau),0.6,,0,(vau),0.9,,
07/10/2004 09:00,,,,,0,(vau),0.5,,0,(vau),0.6,,0,(vau),0.1,,0,(vau),0.2,,0,(vau),0.5,,0,(vau),0.7,,
08/10/2004 09:00,,,,,0,(vau),0.8,,0,(vau),1.2,,0.6,(vau),0.5,,0,(vau),1.6,,0,(vau),1,,0,(vau),1.1,,
09/10/2004 09:00,,,,,17.4,(vau),2.2,,10.1,(vau),2.7,,6.1,(vau),1.8,,12.4,(vau),3.9,,6.4,(vau),2.1,,11.1,(vau),2.6,,
10/10/2004 09:00,,,,,6,(vau),1.4,,6,(vau),1.4,,4,(vau),0.8,,9.1,(vau),2.5,,2.1,(vau),1,,4.7,(vau),1.8,,
11/10/2004 09:00,,,,,7.9,(vau),0.8,,1.8,(vau),1.4,,8.5,(vau),0.2,,5,(vau),1.2,,0.7,(vau),0.6,,0,(vau),1.3,,
12/10/2004 09:00,,,,,1.3,(vau),0.5,,0.2,(vau),0.7,,0.4,(vau),0.2,,5.2,(vau),0.5,,0.1,(vau),0.6,,0.2,(vau),0.5,,
13/10/2004 09:00,,,,,0.2,(vau),0.7,,0,(vau),0.8,,0.1,(vau),0.2,,0.2,(vau),0.4,,0,(vau),1.2,,0.5,(vau),1.3,,
14/10/2004 09:00,,,,,2,(vau),0.4,,0,(vau),1.2,,0.1,(vau),0.1,,0.2,(vau),0.3,,0.2,(vau),1,,0,(vau),1.6,,
15/10/2004 09:00,,,,,2,(vau),0.7,,0,(vau),1,,2.4,(vau),0.2,,1,(vau),0.6,,0.6,(vau),0.9,,0.1,(vau),1.4,,
16/10/2004 09:00,,,,,0.3,(vau),0.5,,0.1,(vau),0.7,,1,(vau),0.1,,0.9,(vau),0.2,,0.1,(vau),0.9,,0,(vau),1.9,,
17/10/2004 09:00,,,,,3.8,(vau),0.7,,0,(vau),1.2,,1.6,(vau),0.1,,0.4,(vau),0.3,,0,(vau),0.6,,0,(vau),0.6,,
18/10/2004 09:00,,,,,2.1,(vau),0.4,,0.4,(vau),0.5,,1.1,(vau),0.2,,0.6,(vau),0.4,,0.5,(vau),0.4,,0.5,(vau),0.4,,
19/10/2004 09:00,,,,,19.6,(vau),1.3,,18.7,(vau),1.2,,12.8,(vau),1.1,,14.8,(vau),2.9,,18.5,(vau),1.9,,19.9,(vau),1.2,,
20/10/2004 09:00,,,,,28.2,(vau),2.1,,25.8,(vau),2.8,,12.6,(vau),1.9,,15.8,(vau),3.4,,14.1,(vau),3.5,,23.3,(vau),1.8,,
21/10/2004 09:00,,,,,0.4,(vau),1,,3.5,(vau),1.7,,0.9,(vau),0.4,,2.2,(vau),1.3,,17.1,(vau),1.1,,2.5,(vau),1.1,,
22/10/2004 09:00,,,,,0.2,(vau),0.4,,0.1,(vau),0.5,,0.2,(vau),0.1,,0.1,(vau),0.2,,0,(vau),0.5,,0,(vau),0.5,,
23/10/2004 09:00,,,,,0.2,(vau),0.3,,0.1,(vau),0.6,,0.2,(vau),0.3,,0.3,(vau),0.8,,0.2,(vau),0.2,,0.2,(vau),0.8,,
24/10/2004 09:00,,,,,23.2,(vau),1,,3.2,(vau),0.9,,15.6,(vau),0.7,,8.9,(vau),2.2,,0.2,(vau),1,,2.9,(vau),1.2,,
25/10/2004 09:00,,,,,0.6,(vau),0.4,,7.3,(vau),0.3,,1.1,(vau),0.2,,3.1,(vau),0.5,,8.6,(vau),0.3,,4.1,(vau),0.5,,
26/10/2004 09:00,,,,,7.6,(vau),0.1,,0.4,(vau),0.3,,4.2,(vau),0.1,,2.4,(vau),0.3,,10.9,(vau),0.1,,5.3,(vau),0.4,,
27/10/2004 09:00,,,,,42.9,(vau),1.7,,50.4,(vau),1.9,,34.3,(vau),0.9,,25.3,(vau),2.7,,23.1,(vau),1.8,,55.9,(vau),1.3,,
28/10/2004 09:00,,,,,7.3,(vau),1.1,,2.7,(vau),1,,4.1,(vau),0.4,,1.9,(vau),1.5,,1.2,(vau),0.6,,0.9,(vau),1.1,,
29/10/2004 09:00,,,,,8.1,(vau),0.7,,6.7,(vau),1,,12.1,(vau),0.3,,11,(vau),1.4,,11.7,(vau),0.6,,5,(vau),1,,
30/10/2004 09:00,,,,,31,(vau),0.7,,4.8,(vau),0.6,,9.6,(vau),0.2,,16.6,(vau),1,,8.4,(vau),0.4,,5.3,(vau),0.5,,
31/10/2004 09:00,,,,,9.3,(vau),0.5,,0,(vau),0.6,,5.2,(vau),0.1,,3.8,(vau),0.3,,1.5,(vau),0.6,,0.1,(vau),0.5,,
01/11/2004 09:00,,,,,0.9,(vau),0.4,,1,(vau),0.7,,1.2,(vau),0.1,,3,(vau),0.2,,0.4,(vau),0.8,,1.2,(vau),0.8,,
02/11/2004 09:00,,,,,0.2,(vau),0.3,,0.2,(vau),0.6,,0,(vau),0.3,,0.2,(vau),0.1,,0.2,(vau),0.5,,0.2,(vau),0.2,,
03/11/2004 09:00,,,,,9.2,(vau),1,,12.3,(vau),1.2,,8.5,(vau),0.7,,4,(vau),1.5,,8.2,(vau),0.9,,7.1,(vau),1.1,,
04/11/2004 09:00,,,,,6.7,(vau),0.5,,2.9,(vau),0.8,,3.4,(vau),0.3,,2.2,(vau),0.8,,0.5,(vau),0.4,,2.5,(vau),0.8,,
05/11/2004 09:00,,,,,0.1,(vau),0.6,,0,(vau),1.7,,0.2,(vau),0.1,,0.2,(vau),0.4,,0.2,(vau),0.7,,0,(vau),2.6,,
06/11/2004 09:00,,,,,0.1,(vau),2.1,,0,(vau),2.8,,0.1,(vau),0.3,,0.1,(vau),0.6,,0,(vau),2,,0,(vau),2.6,,
07/11/2004 09:00,,,,,0,(vau),1,,0,(vau),1.8,,0.2,(vau),0.6,,0.2,(vau),0.7,,0,(vau),1.2,,0,(vau),2.3,,
08/11/2004 09:00,,,,,0,(vau),1.6,,0,(vau),2.2,,0.2,(vau),0.2,,0,(vau),0.8,,0,(vau),0.6,,0,(vau),3.1,,
09/11/2004 09:00,,,,,0.1,(vau),0.6,,0,(vau),1.4,,0.1,(vau),0.1,,0.2,(vau),0.5,,0.1,(vau),0.5,,0,(vau),1.8,,
10/11/2004 09:00,,,,,0.2,(vau),0.6,,0,(vau),1.8,,0.2,(vau),0.1,,0.3,(vau),0.5,,0,(vau),1,,0,(vau),2.1,,
11/11/2004 09:00,,,,,0,(vau),2,,0,(vau),2,,0,(vau),0.4,,0.1,(vau),1,,0,(vau),2.3,,0,(vau),3.7,,
12/11/2004 09:00,,,,,0,(vau),1.5,,0,(vau),1.9,,0,(vau),0.2,,0.2,(vau),0.6,,0,(vau),1.3,,0,(vau),2.9,,
13/11/2004 09:00,,,,,0.1,(vau),0.6,,0,(vau),2.2,,0.2,(vau),0.3,,0.2,(vau),0.8,,0,(vau),1.3,,0,(vau),3.3,,
14/11/2004 09:00,,,,,0.1,(vau),1.1,,0,(vau),3.3,,0.2,(vau),0.2,,0.2,(vau),0.7,,0,(vau),1.4,,0,(vau),4.5,,
15/11/2004 09:00,,,,,0,(vau),3.9,,0,(vau),3.2,,0.1,(vau),0.1,,0,(vau),0.9,,0,(vau),0.8,,0,(vau),4.8,,
16/11/2004 09:00,,,,,0,(vau),2.4,,0,(vau),2.8,,0.3,(vau),0.2,,0.1,(vau),0.6,,0,(vau),0.6,,0,(vau),3.9,,
17/11/2004 09:00,,,,,0.1,(vau),0.9,,0,(vau),1.3,,0.2,(vau),0.2,,0.2,(vau),0.5,,0,(vau),0.5,,0,(vau),2,,
18/11/2004 09:00,,,,,0.1,(vau),0.2,,0.1,(vau),0.7,,0.2,(vau),0.1,,0.2,(vau),0.2,,0,(vau),0.2,,0.1,(vau),0.8,,
19/11/2004 09:00,,,,,0.3,(vau),0.4,,0.3,(vau),0.3,,0.1,(vau),0,,0.2,(vau),0.3,,0.3,(vau),0.3,,0.3,(vau),0.4,,
20/11/2004 09:00,,,,,0,(vau),0.7,,0.3,(vau),1.3,,0,(vau),0,,0,(vau),0.7,,0.2,(vau),0.4,,0.3,(vau),1.7,,
21/11/2004 09:00,,,,,0.2,(vau),0.4,,0.2,(vau),0.6,,0.4,(vau),0.2,,0.5,(vau),0.3,,0.2,(vau),0.3,,0.1,(vau),0.6,,
22/11/2004 09:00,,,,,0.3,(vau),0.2,,0.3,(vau),0.4,,0.2,(vau),0.3,,0.2,(vau),0.5,,0,(vau),0.2,,0.3,(vau),0.2,,
23/11/2004 09:00,,,,,0.1,(vau),0.3,,0.3,(vau),0.4,,0.1,(vau),0.2,,0.2,(vau),0.3,,0.2,(vau),0.4,,0.2,(vau),0.3,,
24/11/2004 09:00,,,,,0.2,(vau),0.3,,0.1,(vau),0.7,,0.2,(vau),0.2,,0.2,(vau),0.4,,0.1,(vau),0.6,,0.2,(vau),0.5,,
25/11/2004 09:00,,,,,0.1,(vau),0.4,,0.3,(vau),0.4,,0.1,(vau),0.2,,0.1,(vau),0.3,,0.1,(vau),0.3,,0.2,(vau),0.2,,
26/11/2004 09:00,,,,,0.2,(vau),0.2,,0.2,(vau),0.3,,0.2,(vau),0.1,,0.3,(vau),0.3,,0.1,(vau),0.2,,0.3,(vau),0.2,,
27/11/2004 09:00,,,,,0.1,(vau),0.2,,0.2,(vau),0.3,,0.1,(vau),0.2,,0.1,(vau),0.3,,0.1,(vau),0.3,,0.1,(vau),0.2,,
28/11/2004 09:00,,,,,0.2,(vau),0.7,,0.3,(vau),0.8,,1.1,(vau),1.3,,0.1,(vau),1.4,,1.2,(vau),1.4,,0.2,(vau),0.2,,
29/11/2004 09:00,,,,,0.2,(vau),1.3,,2.7,(vau),0.4,,0.1,(vau),1.1,,0.7,(vau),1.2,,2.7,(vau),1.7,,2.2,(vau),0.1,,
30/11/2004 09:00,,,,,0.7,(vau),0.4,,0.2,(vau),0.3,,0.1,(vau),0.7,,0.1,(vau),0.3,,0,(vau),0.9,,0.8,(vau),0.4,,
01/12/2004 09:00,,,,,29.5,(vau),0.5,,26.9,(vau),0.9,,20.1,(vau),0.3,,28.7,(vau),0.7,,13.1,(vau),0.9,,14.3,(vau),0.7,,
02/12/2004 09:00,,,,,10.1,(vau),0.7,,1.5,(vau),0.5,,11.7,(vau),0.2,,7.5,(vau),0.7,,4.7,(vau),0.9,,1.2,(vau),0.7,,
03/12/2004 09:00,,,,,0.1,(vau),0.3,,0.2,(vau),0.3,,0.2,(vau),0.5,,0.2,(vau),0.3,,0,(vau),1.2,,0.1,(vau),0.3,,
04/12/2004 09:00,,,,,0.2,(vau),0.3,,0,(vau),2,,0.1,(vau),0.1,,0.1,(vau),0.3,,0.1,(vau),0.8,,0,(vau),2.6,,
05/12/2004 09:00,,,,,0.1,(vau),0.7,,0,(vau),2.3,,0.1,(vau),0.2,,0.3,(vau),0.5,,0,(vau),1.1,,0,(vau),3.3,,
06/12/2004 09:00,,,,,0,(vau),0.9,,0,(vau),1.6,,0.2,(vau),0.1,,0.3,(vau),0.5,,0,(vau),1,,0,(vau),2.2,,
07/12/2004 09:00,,,,,0.2,(vau),0.3,,0.2,(vau),1,,0.2,(vau),0.1,,0,(vau),1,,0.1,(vau),0.7,,0.1,(vau),1.9,,
08/12/2004 09:00,,,,,0.2,(vau),0.3,,0,(vau),1.1,,0.2,(vau),0.1,,0,(vau),0.8,,0,(vau),0.5,,0.1,(vau),2.4,,
09/12/2004 09:00,,,,,0.1,(vau),0.4,,0.1,(vau),1.3,,0.2,(vau),0.1,,0.2,(vau),0.5,,0.2,(vau),0.4,,0,(vau),2,,
10/12/2004 09:00,,,,,0.2,(vau),0.1,,0.1,(vau),0.4,,0.2,(vau),0.3,,0.4,(vau),0.1,,0.2,(vau),0.1,,0.1,(vau),0.4,,
11/12/2004 09:00,,,,,0.2,(vau),0.2,,0.1,(vau),0.7,,0.4,(vau),0.4,,0.2,(vau),0.3,,0.2,(vau),0.4,,0.1,(vau),1,,
12/12/2004 09:00,,,,,0.1,(vau),0.8,,0,(vau),1.5,,0.2,(vau),0.3,,0,(vau),0.5,,0,(vau),1.2,,0.1,(vau),0.7,,
13/12/2004 09:00,,,,,1.6,(vau),2.2,,3.3,(vau),3.3,,4.6,(vau),1.6,,0.9,(vau),2.2,,0.7,(vau),2.4,,1.1,(vau),2.1,,
14/12/2004 09:00,,,,,0.7,(vau),1,,0.5,(vau),0.6,,0.2,(vau),0.6,,0,(vau),0.8,,0,(vau),1.5,,0.3,(vau),0.4,,
