DATA,BARRAGEM CABEÇO MONTEIRO (14N/01C),,BARRAGEM CABEÇO MONTEIRO (14N/01C),,BARRAGEM CABEÇO MONTEIRO (14N/01C),,BARRAGEM CABEÇO MONTEIRO (14N/01C),,BARRAGEM DA BOUÇÃ (14H/02C),,BARRAGEM DA BOUÇÃ (14H/02C),,BARRAGEM DA BOUÇÃ (14H/02C),,BARRAGEM DA BOUÇÃ (14H/02C),,BARRAGEM DA BRAVURA (30E/03C),,BARRAGEM DA BRAVURA (30E/03C),,BARRAGEM DA BRAVURA (30E/03C),,BARRAGEM DA BRAVURA (30E/03C),,BARRAGEM DA PRACANA (16K/02U),,BARRAGEM DA PRACANA (16K/02U),,BARRAGEM DA PRACANA (16K/02U),,BARRAGEM DA PRACANA (16K/02U),,BARRAGEM DE CAMPILHAS (26F/02C),,BARRAGEM DE CAMPILHAS (26F/02C),,BARRAGEM DE CAMPILHAS (26F/02C),,BARRAGEM DE CAMPILHAS (26F/02C),,BARRAGEM DE CASTELO BURGÃES (08G/01C),,BARRAGEM DE CASTELO BURGÃES (08G/01C),,BARRAGEM DE CASTELO BURGÃES (08G/01C),,BARRAGEM DE CASTELO BURGÃES (08G/01C),,BARRAGEM DE CASTELO DE BODE (16H/01C),,BARRAGEM DE CASTELO DE BODE (16H/01C),,BARRAGEM DE CASTELO DE BODE (16H/01C),,BARRAGEM DE CASTELO DE BODE (16H/01C),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
13/05/2021 09:00,,,,,,,,,,,,,,,,,76,(vau),0.4,(vau),16,(vau),,,,,,,,,,,74,(vau),0,(vau),15.5,(vau),,,91,(vau),2.3,(vau),12.6,(vau),0.5,,,,,,,,,,
14/05/2021 09:00,,,,,,,,,,,,,,,,,76,(vau),0,(vau),16.9,(vau),,,,,,,,,,,83,(vau),0.2,(vau),16,(vau),,,97,(vau),9.7,(vau),12,(vau),0.6,,,,,,,,,,
15/05/2021 09:00,,,,,,,,,,,,,,,,,71,(vau),0,(vau),17.5,(vau),,,,,,,,,,,78,(vau),0.1,(vau),16.1,(vau),,,86,(vau),0.3,(vau),14.4,(vau),0.3,,,,,,,,,,
16/05/2021 09:00,,,,,,,,,,,,,,,,,73,(vau),0,(vau),18.9,(vau),,,,,,,,,,,76,(vau),0,(vau),18.7,(vau),,,100,(vau),15.5,(vau),14.8,(vau),1,,,,,,,,,,
17/05/2021 09:00,,,,,,,,,,,,,,,,,73,(vau),0,(vau),18.7,(vau),,,,,,,,,,,76,(vau),0,(vau),17.8,(vau),,,92,(vau),2,(vau),12.8,(vau),0.2,,,,,,,,,,
18/05/2021 09:00,,,,,,,,,,,,,,,,,54,(vau),0,(vau),19.1,(vau),,,,,,,,,,,64,(vau),0,(vau),17.2,(vau),,,71,(vau),0.2,(vau),15.5,(vau),0.3,,,,,,,,,,
19/05/2021 09:00,,,,,,,,,,,,,,,,,67,(vau),0,(vau),18.9,(vau),,,,,,,,,,,75,(vau),0,(vau),17.5,(vau),,,93,(vau),3.6,(vau),13.1,(vau),0.3,,,,,,,,,,
20/05/2021 09:00,,,,,,,,,,,,,,,,,47,(vau),0,(vau),21.2,(vau),,,,,,,,,,,53,(vau),0,(vau),19.2,(vau),,,75,(vau),0,(vau),16.1,(vau),0.3,,,,,,,,,,
21/05/2021 09:00,,,,,,,,,,,,,,,,,49,(vau),0,(vau),21.7,(vau),,,,,,,,,,,58,(vau),0,(vau),19.8,(vau),,,74,(vau),0.1,(vau),17.7,(vau),0.3,,,,,,,,,,
22/05/2021 09:00,,,,,,,,,,,,,,,,,63,(vau),0,(vau),18.2,(vau),,,,,,,,,,,67,(vau),0,(vau),17.9,(vau),,,84,(vau),0.1,(vau),12.8,(vau),0.3,,,,,,,,,,
23/05/2021 09:00,,,,,,,,,,,,,,,,,59,(vau),0,(vau),16.1,(vau),,,,,,,,,,,58,(vau),0,(vau),15.8,(vau),,,77,(vau),0,(vau),10.8,(vau),0.3,,,,,,,,,,
24/05/2021 09:00,,,,,,,,,,,,,,,,,64,(vau),0,(vau),15.6,(vau),,,,,,,,,,,67,(vau),0,(vau),15.1,(vau),,,79,(vau),6.9,(vau),13.1,(vau),0.3,,,,,,,,,,
25/05/2021 09:00,,,,,,,,,,,,,,,,,62,(vau),0,(vau),16.4,(vau),,,,,,,,,,,67,(vau),0,(vau),15.8,(vau),,,79,(vau),0,(vau),12.6,(vau),0.4,,,,,,,,,,
26/05/2021 09:00,,,,,,,,,,,,,,,,,52,(vau),0,(vau),20.2,(vau),,,,,,,,,,,58,(vau),0,(vau),18.7,(vau),,,69,(vau),0.5,(vau),16.9,(vau),0.5,,,,,,,,,,
27/05/2021 09:00,,,,,,,,,,,,,,,,,51,(vau),0,(vau),20.6,(vau),,,,,,,,,,,65,(vau),0,(vau),18.5,(vau),,,68,(vau),0,(vau),17.5,(vau),0.3,,,,,,,,,,
28/05/2021 09:00,,,,,,,,,,,,,,,,,63,(vau),0,(vau),19.8,(vau),,,,,,,,,,,58,(vau),0,(vau),18.7,(vau),,,75,(vau),0,(vau),16.4,(vau),0.2,,,,,,,,,,
29/05/2021 09:00,,,,,,,,,,,,,,,,,44,(vau),0,(vau),22.4,(vau),,,,,,,,,,,57,(vau),0,(vau),20,(vau),,,83,(vau),0,(vau),16.2,(vau),0.2,,,,,,,,,,
30/05/2021 09:00,,,,,,,,,,,,,,,,,63,(vau),0,(vau),20.7,(vau),,,,,,,,,,,70,(vau),0,(vau),19.4,(vau),,,88,(vau),0.1,(vau),16.3,(vau),0.3,,,,,,,,,,
31/05/2021 09:00,,,,,,,,,,,,,,,,,65,(vau),0.1,(vau),21.3,(vau),,,,,,,,,,,74,(vau),0,(vau),18.9,(vau),,,82,(vau),0,(vau),18.8,(vau),0.6,,,,,,,,,,
01/06/2021 09:00,,,,,,,,,,,,,,,,,74,(vau),0,(vau),17.9,(vau),,,,,,,,,,,77,(vau),0,(vau),17.4,(vau),,,94,(vau),0.6,(vau),16.7,(vau),0.6,,,,,,,,,,
02/06/2021 09:00,,,,,,,,,,,,,,,,,71,(vau),0.1,(vau),17,(vau),,,,,,,,,,,77,(vau),0.1,(vau),15.5,(vau),,,97,(vau),0.7,(vau),13.5,(vau),0.3,,,,,,,,,,
03/06/2021 09:00,,,,,,,,,,,,,,,,,68,(vau),0,(vau),17.6,(vau),,,,,,,,,,,71,(vau),0,(vau),17.3,(vau),,,93,(vau),1.8,(vau),13.2,(vau),0.5,,,,,,,,,,
04/06/2021 09:00,,,,,,,,,,,,,,,,,60,(vau),0,(vau),16.4,(vau),,,,,,,,,,,61,(vau),0,(vau),16.3,(vau),,,81,(vau),0.1,(vau),12.9,(vau),0.6,,,,,,,,,,
05/06/2021 09:00,,,,,,,,,,,,,,,,,54,(vau),0,(vau),18.5,(vau),,,,,,,,,,,58,(vau),0,(vau),17.5,(vau),,,73,(vau),0,(vau),16.2,(vau),0.6,,,,,,,,,,
06/06/2021 09:00,,,,,,,,,,,,,,,,,58,(vau),0,(vau),19.8,(vau),,,,,,,,,,,66,(vau),0,(vau),18,(vau),,,76,(vau),0,(vau),16.7,(vau),0.4,,,,,,,,,,
07/06/2021 09:00,,,,,,,,,,,,,,,,,42,(vau),0,(vau),22.8,(vau),,,,,,,,,,,64,(vau),0,(vau),19.1,(vau),,,77,(vau),0,(vau),16.5,(vau),0.5,,,,,,,,,,
08/06/2021 09:00,,,,,,,,,,,,,,,,,48,(vau),0,(vau),22.8,(vau),,,,,,,,,,,61,(vau),0,(vau),20.3,(vau),,,83,(vau),0.1,(vau),15.6,(vau),0.4,,,,,,,,,,
09/06/2021 09:00,,,,,,,,,,,,,,,,,37,(vau),0,(vau),24,(vau),,,,,,,,,,,49,(vau),0,(vau),21.8,(vau),,,76,(vau),0,(vau),18.3,(vau),0.3,,,,,,,,,,
10/06/2021 09:00,,,,,,,,,,,,,,,,,39,(vau),0,(vau),25,(vau),,,,,,,,,,,56,(vau),0,(vau),21.9,(vau),,,71,(vau),0,(vau),20.9,(vau),0.5,,,,,,,,,,
11/06/2021 09:00,,,,,,,,,,,,,,,,,68,(vau),0,(vau),20.4,(vau),,,,,,,,,,,71,(vau),0,(vau),20.2,(vau),,,79,(vau),0,(vau),19.9,(vau),0.4,,,,,,,,,,
12/06/2021 09:00,,,,,,,,,,,,,,,,,82,(vau),0,(vau),17.8,(vau),,,,,,,,,,,81,(vau),0,(vau),18.1,(vau),,,65,(vau),0,(vau),22.8,(vau),0.6,,,,,,,,,,
13/06/2021 09:00,,,,,,,,,,,,,,,,,73,(vau),0,(vau),19.3,(vau),,,,,,,,,,,77,(vau),0,(vau),19.2,(vau),,,69,(vau),24.8,(vau),22.5,(vau),1.1,,,,,,,,,,
14/06/2021 09:00,,,,,,,,,,,,,,,,,70,(vau),0,(vau),20,(vau),,,,,,,,,,,77,(vau),0,(vau),18.3,(vau),,,78,(vau),0.1,(vau),21.1,(vau),0.3,,,,,,,,,,
15/06/2021 09:00,,,,,,,,,,,,,,,,,74,(vau),0,(vau),20.1,(vau),,,,,,,,,,,83,(vau),0,(vau),18.6,(vau),,,77,(vau),0,(vau),22.4,(vau),0.3,,,,,,,,,,
16/06/2021 09:00,,,,,,,,,,,,,,,,,76,(vau),0,(vau),20.5,(vau),,,,,,,,,,,79,(vau),0,(vau),19.2,(vau),,,65,(vau),4.9,(vau),23.3,(vau),0.7,,,,,,,,,,
17/06/2021 09:00,,,,,,,,,,,,,,,,,79,(vau),1.1,(vau),19.4,(vau),,,,,,,,,,,76,(vau),0.8,(vau),19.6,(vau),,,100,(vau),0,(vau),16.9,(vau),0.2,,,,,,,,,,
18/06/2021 09:00,,,,,,,,,,,,,,,,,84,(vau),6.4,(vau),17.1,(vau),,,,,,,,,,,83,(vau),4.4,(vau),17.3,(vau),,,99,(vau),3.6,(vau),14.8,(vau),0.2,,,,,,,,,,
19/06/2021 09:00,,,,,,,,,,,,,,,,,78,(vau),1.2,(vau),16.6,(vau),,,,,,,,,,,84,(vau),2.1,(vau),16,(vau),,,96,(vau),2.7,(vau),14.7,(vau),0.2,,,,,,,,,,
20/06/2021 09:00,,,,,,,,,,,,,,,,,80,(vau),1.6,(vau),16.2,(vau),,,,,,,,,,,79,(vau),0.2,(vau),16.4,(vau),,,92,(vau),8.3,(vau),14.6,(vau),1,,,,,,,,,,
21/06/2021 09:00,,,,,,,,,,,,,,,,,82,(vau),0.5,(vau),17.4,(vau),,,,,,,,,,,83,(vau),4.6,(vau),17.1,(vau),,,97,(vau),11.5,(vau),14,(vau),1.3,,,,,,,,,,
22/06/2021 09:00,,,,,,,,,,,,,,,,,75,(vau),0,(vau),17.7,(vau),,,,,,,,,,,79,(vau),0,(vau),17,(vau),,,96,(vau),1.1,(vau),14.1,(vau),0.2,,,,,,,,,,
23/06/2021 09:00,,,,,,,,,,,,,,,,,74,(vau),0,(vau),17.9,(vau),,,,,,,,,,,71,(vau),0,(vau),18.1,(vau),,,77,(vau),0.1,(vau),16.5,(vau),0.8,,,,,,,,,,
24/06/2021 09:00,,,,,,,,,,,,,,,,,53,(vau),0,(vau),22,(vau),,,,,,,,,,,63,(vau),0,(vau),19.7,(vau),,,59,(vau),0,(vau),18.7,(vau),0.2,,,,,,,,,,
25/06/2021 09:00,,,,,,,,,,,,,,,,,45,(vau),0,(vau),23.7,(vau),,,,,,,,,,,56,(vau),0,(vau),22.2,(vau),,,48,(vau),0,(vau),22.4,(vau),0.5,,,,,,,,,,
26/06/2021 09:00,,,,,,,,,,,,,,,,,56,(vau),0,(vau),22.9,(vau),,,,,,,,,,,70,(vau),0,(vau),20.6,(vau),,,57,(vau),0,(vau),22,(vau),0.2,,,,,,,,,,
27/06/2021 09:00,,,,,,,,,,,,,,,,,65,(vau),0,(vau),20,(vau),,,,,,,,,,,76,(vau),0,(vau),18,(vau),,,90,(vau),0.3,(vau),16.7,(vau),0.7,,,,,,,,,,
28/06/2021 09:00,,,,,,,,,,,,,,,,,67,(vau),0,(vau),17.9,(vau),,,,,,,,,,,68,(vau),0,(vau),18,(vau),,,83,(vau),0.1,(vau),14,(vau),0.3,,,,,,,,,,
29/06/2021 09:00,,,,,,,,,,,,,,,,,66,(vau),0,(vau),17.7,(vau),,,,,,,,,,,63,(vau),0,(vau),18.1,(vau),,,79,(vau),0,(vau),14.6,(vau),0.5,,,,,,,,,,
30/06/2021 09:00,,,,,,,,,,,,,,,,,62,(vau),0,(vau),18,(vau),,,,,,,,,,,66,(vau),0,(vau),17.5,(vau),,,83,(vau),0.1,(vau),14.9,(vau),0.4,,,,,,,,,,
01/07/2021 09:00,,,,,,,,,,,,,,,,,61,(vau),0,(vau),19.9,(vau),,,,,,,,,,,69,(vau),0,(vau),18.3,(vau),,,84,(vau),0,(vau),16.4,(vau),0.4,,,,,,,,,,
02/07/2021 09:00,,,,,,,,,,,,,,,,,47,(vau),0,(vau),21.9,(vau),,,,,,,,,,,66,(vau),0.1,(vau),19,(vau),,,83,(vau),0,(vau),17.1,(vau),0.4,,,,,,,,,,
03/07/2021 09:00,,,,,,,,,,,,,,,,,63,(vau),0,(vau),22,(vau),,,,,,,,,,,71,(vau),0,(vau),21.3,(vau),,,82,(vau),2.7,(vau),19.5,(vau),0.4,,,,,,,,,,
04/07/2021 09:00,,,,,,,,,,,,,,,,,76,(vau),0,(vau),20.8,(vau),,,,,,,,,,,84,(vau),0.1,(vau),19.2,(vau),,,94,(vau),0.6,(vau),17.2,(vau),0.2,,,,,,,,,,
05/07/2021 09:00,,,,,,,,,,,,,,,,,66,(vau),0,(vau),21,(vau),,,,,,,,,,,75,(vau),0,(vau),20.1,(vau),,,87,(vau),1.8,(vau),18.2,(vau),0.5,,,,,,,,,,
06/07/2021 09:00,,,,,,,,,,,,,,,,,76,(vau),0,(vau),20.6,(vau),,,,,,,,,,,81,(vau),0.2,(vau),20,(vau),,,96,(vau),4.3,(vau),17,(vau),0.5,,,,,,,,,,
07/07/2021 09:00,,,,,,,,,,,,,,,,,68,(vau),0,(vau),19.3,(vau),,,,,,,,,,,70,(vau),0,(vau),18.6,(vau),,,83,(vau),0,(vau),15.5,(vau),0.2,,,,,,,,,,
08/07/2021 09:00,,,,,,,,,,,,,,,,,64,(vau),0,(vau),19,(vau),,,,,,,,,,,64,(vau),0,(vau),19,(vau),,,82,(vau),0,(vau),15.8,(vau),0.2,,,,,,,,,,
09/07/2021 09:00,,,,,,,,,,,,,,,,,51,(vau),0,(vau),22.5,(vau),,,,,,,,,,,59,(vau),0,(vau),20.6,(vau),,,78,(vau),0.6,(vau),18.6,(vau),0.4,,,,,,,,,,
10/07/2021 09:00,,,,,,,,,,,,,,,,,47,(vau),0,(vau),26.2,(vau),,,,,,,,,,,43,(vau),0.2,(vau),26.2,(vau),,,66,(vau),0,(vau),21.9,(vau),0.4,,,,,,,,,,
11/07/2021 09:00,,,,,,,,,,,,,,,,,43,(vau),0,(vau),28.4,(vau),,,,,,,,,,,44,(vau),0,(vau),28.6,(vau),,,63,(vau),0,(vau),24,(vau),0.3,,,,,,,,,,
12/07/2021 09:00,,,,,,,,,,,,,,,,,60,(vau),0,(vau),23,(vau),,,,,,,,,,,60,(vau),0,(vau),22.9,(vau),,,81,(vau),0,(vau),18.3,(vau),0.7,,,,,,,,,,
13/07/2021 09:00,,,,,,,,,,,,,,,,,65,(vau),0,(vau),18.1,(vau),,,,,,,,,,,63,(vau),0,(vau),18.7,(vau),,,81,(vau),0,(vau),15.1,(vau),0.6,,,,,,,,,,
14/07/2021 09:00,,,,,,,,,,,,,,,,,58,(vau),0,(vau),20.3,(vau),,,,,,,,,,,58,(vau),0,(vau),20.2,(vau),,,78,(vau),0.1,(vau),17.6,(vau),0.2,,,,,,,,,,
15/07/2021 09:00,,,,,,,,,,,,,,,,,39,(vau),0,(vau),26.7,(vau),,,,,,,,,,,50,(vau),0,(vau),24.4,(vau),,,49,(vau),0,(vau),24.7,(vau),0.7,,,,,,,,,,
16/07/2021 09:00,,,,,,,,,,,,,,,,,51,(vau),0,(vau),24.7,(vau),,,,,,,,,,,54,(vau),0,(vau),23.3,(vau),,,35,(vau),0,(vau),27.3,(vau),0.5,,,,,,,,,,
17/07/2021 09:00,,,,,,,,,,,,,,,,,45,(vau),0,(vau),25.5,(vau),,,,,,,,,,,66,(vau),0,(vau),22.5,(vau),,,44,(vau),0,(vau),27.1,(vau),0.3,,,,,,,,,,
18/07/2021 09:00,,,,,,,,,,,,,,,,,59,(vau),0,(vau),22.9,(vau),,,,,,,,,,,77,(vau),0,(vau),20.1,(vau),,,75,(vau),0,(vau),22.8,(vau),0.3,,,,,,,,,,
19/07/2021 09:00,,,,,,,,,,,,,,,,,76,(vau),0,(vau),19,(vau),,,,,,,,,,,77,(vau),0.1,(vau),18.9,(vau),,,90,(vau),0.3,(vau),18.4,(vau),0.2,,,,,,,,,,
20/07/2021 09:00,,,,,,,,,,,,,,,,,76,(vau),0,(vau),18.8,(vau),,,,,,,,,,,77,(vau),0,(vau),19.1,(vau),,,93,(vau),0,(vau),17.5,(vau),0.4,,,,,,,,,,
21/07/2021 09:00,,,,,,,,,,,,,,,,,64,(vau),0,(vau),20.8,(vau),,,,,,,,,,,75,(vau),0,(vau),18.7,(vau),,,93,(vau),0,(vau),17.7,(vau),0.6,,,,,,,,,,
22/07/2021 09:00,,,,,,,,,,,,,,,,,57,(vau),0,(vau),22.5,(vau),,,,,,,,,,,71,(vau),0.1,(vau),19.4,(vau),,,89,(vau),0,(vau),18,(vau),0.5,,,,,,,,,,
23/07/2021 09:00,,,,,,,,,,,,,,,,,61,(vau),0,(vau),22.1,(vau),,,,,,,,,,,72,(vau),0,(vau),20.1,(vau),,,95,(vau),0.1,(vau),17,(vau),0.4,,,,,,,,,,
24/07/2021 09:00,,,,,,,,,,,,,,,,,65,(vau),0,(vau),20.6,(vau),,,,,,,,,,,69,(vau),0,(vau),20.3,(vau),,,89,(vau),0.1,(vau),16.6,(vau),0.6,,,,,,,,,,
25/07/2021 09:00,,,,,,,,,,,,,,,,,68,(vau),0,(vau),20.4,(vau),,,,,,,,,,,71,(vau),0,(vau),20.4,(vau),,,85,(vau),0.5,(vau),17.2,(vau),0.3,,,,,,,,,,
26/07/2021 09:00,,,,,,,,,,,,,,,,,79,(vau),0,(vau),20.9,(vau),,,,,,,,,,,82,(vau),0,(vau),20.6,(vau),,,100,(vau),1.9,(vau),17.8,(vau),0.3,,,,,,,,,,
27/07/2021 09:00,,,,,,,,,,,,,,,,,62,(vau),0,(vau),21.7,(vau),,,,,,,,,,,69,(vau),0,(vau),20.6,(vau),,,87,(vau),0,(vau),17.8,(vau),0.3,,,,,,,,,,
28/07/2021 09:00,,,,,,,,,,,,,,,,,52,(vau),0,(vau),23.7,(vau),,,,,,,,,,,63,(vau),0,(vau),22.1,(vau),,,83,(vau),0.1,(vau),18.8,(vau),0.3,,,,,,,,,,
29/07/2021 09:00,,,,,,,,,,,,,,,,,58,(vau),0,(vau),22.9,(vau),,,,,,,,,,,66,(vau),0,(vau),21.6,(vau),,,74,(vau),0,(vau),21.3,(vau),0.3,,,,,,,,,,
30/07/2021 09:00,,,,,,,,,,,,,,,,,57,(vau),0,(vau),22.5,(vau),,,,,,,,,,,65,(vau),0,(vau),20.7,(vau),,,84,(vau),0,(vau),16.9,(vau),0.3,,,,,,,,,,
31/07/2021 09:00,,,,,,,,,,,,,,,,,70,(vau),0,(vau),20.2,(vau),,,,,,,,,,,70,(vau),0,(vau),20.2,(vau),,,83,(vau),0.1,(vau),17.2,(vau),0.1,,,,,,,,,,
01/08/2021 09:00,,,,,,,,,,,,,,,,,65,(vau),0,(vau),18.2,(vau),,,,,,,,,,,65,(vau),0,(vau),18.1,(vau),,,75,(vau),0,(vau),15.5,(vau),0.5,,,,,,,,,,
02/08/2021 09:00,,,,,,,,,,,,,,,,,74,(vau),0,(vau),20.5,(vau),,,,,,,,,,,75,(vau),0.1,(vau),20.6,(vau),,,90,(vau),10.8,(vau),17.7,(vau),0.4,,,,,,,,,,
03/08/2021 09:00,,,,,,,,,,,,,,,,,68,(vau),0,(vau),21.6,(vau),,,,,,,,,,,78,(vau),0.2,(vau),19.6,(vau),,,91,(vau),0.1,(vau),18.7,(vau),0.2,,,,,,,,,,
04/08/2021 09:00,,,,,,,,,,,,,,,,,57,(vau),0,(vau),23.3,(vau),,,,,,,,,,,61,(vau),0,(vau),22.7,(vau),,,86,(vau),2.3,(vau),19.5,(vau),0.3,,,,,,,,,,
05/08/2021 09:00,,,,,,,,,,,,,,,,,68,(vau),0,(vau),21.8,(vau),,,,,,,,,,,75,(vau),0,(vau),21,(vau),,,92,(vau),0.3,(vau),17.7,(vau),0.3,,,,,,,,,,
06/08/2021 09:00,,,,,,,,,,,,,,,,,66,(vau),0,(vau),22.2,(vau),,,,,,,,,,,71,(vau),0,(vau),21.7,(vau),,,84,(vau),0,(vau),18.7,(vau),0.3,,,,,,,,,,
07/08/2021 09:00,,,,,,,,,,,,,,,,,70,(vau),0.1,(vau),21.1,(vau),,,,,,,,,,,69,(vau),0.5,(vau),20.9,(vau),,,80,(vau),1.1,(vau),17.9,(vau),0.4,,,,,,,,,,
08/08/2021 09:00,,,,,,,,,,,,,,,,,68,(vau),0,(vau),19.5,(vau),,,,,,,,,,,69,(vau),0,(vau),19.2,(vau),,,81,(vau),0,(vau),16,(vau),0.4,,,,,,,,,,
09/08/2021 09:00,,,,,,,,,,,,,,,,,56,(vau),0,(vau),19.9,(vau),,,,,,,,,,,65,(vau),0,(vau),18.3,(vau),,,76,(vau),0,(vau),17,(vau),0.1,,,,,,,,,,
10/08/2021 09:00,,,,,,,,,,,,,,,,,50,(vau),0,(vau),22.5,(vau),,,,,,,,,,,64,(vau),0,(vau),20.2,(vau),,,79,(vau),0,(vau),18,(vau),0.3,,,,,,,,,,
11/08/2021 09:00,,,,,,,,,,,,,,,,,48,(vau),0,(vau),24.9,(vau),,,,,,,,,,,57,(vau),0,(vau),23.2,(vau),,,76,(vau),0,(vau),19.8,(vau),0.4,,,,,,,,,,
12/08/2021 09:00,,,,,,,,,,,,,,,,,63,(vau),0,(vau),22.8,(vau),,,,,,,,,,,69,(vau),0,(vau),21.5,(vau),,,82,(vau),0.1,(vau),20.3,(vau),0.4,,,,,,,,,,
13/08/2021 09:00,,,,,,,,,,,,,,,,,40,(vau),0,(vau),27.2,(vau),,,,,,,,,,,52,(vau),0,(vau),24.4,(vau),,,80,(vau),0,(vau),20,(vau),0.5,,,,,,,,,,
14/08/2021 09:00,,,,,,,,,,,,,,,,,37,(vau),0,(vau),29.2,(vau),,,,,,,,,,,50,(vau),0,(vau),26.7,(vau),,,65,(vau),0,(vau),22.2,(vau),0.2,,,,,,,,,,
15/08/2021 09:00,,,,,,,,,,,,,,,,,26,(vau),0,(vau),31.8,(vau),,,,,,,,,,,47,(vau),0,(vau),27.3,(vau),,,79,(vau),0,(vau),19.8,(vau),0.4,,,,,,,,,,
16/08/2021 09:00,,,,,,,,,,,,,,,,,28,(vau),0,(vau),29.6,(vau),,,,,,,,,,,41,(vau),0,(vau),26,(vau),,,75,(vau),0,(vau),21.3,(vau),0.4,,,,,,,,,,
17/08/2021 09:00,,,,,,,,,,,,,,,,,49,(vau),0,(vau),23.7,(vau),,,,,,,,,,,46,(vau),0,(vau),24.3,(vau),,,65,(vau),0,(vau),22.2,(vau),0.3,,,,,,,,,,
18/08/2021 09:00,,,,,,,,,,,,,,,,,47,(vau),0,(vau),23.4,(vau),,,,,,,,,,,61,(vau),0,(vau),21.8,(vau),,,67,(vau),0,(vau),21.8,(vau),0.5,,,,,,,,,,
19/08/2021 09:00,,,,,,,,,,,,,,,,,60,(vau),0,(vau),21.1,(vau),,,,,,,,,,,68,(vau),0,(vau),20,(vau),,,72,(vau),0,(vau),19.8,(vau),0.3,,,,,,,,,,
20/08/2021 09:00,,,,,,,,,,,,,,,,,54,(vau),0,(vau),20.7,(vau),,,,,,,,,,,71,(vau),0.1,(vau),18.5,(vau),,,80,(vau),0,(vau),17.4,(vau),0.6,,,,,,,,,,
21/08/2021 09:00,,,,,,,,,,,,,,,,,53,(vau),0,(vau),22.6,(vau),,,,,,,,,,,70,(vau),0,(vau),19.8,(vau),,,88,(vau),0.1,(vau),17.3,(vau),0.6,,,,,,,,,,
22/08/2021 09:00,,,,,,,,,,,,,,,,,58,(vau),0,(vau),23.3,(vau),,,,,,,,,,,70,(vau),0,(vau),21.2,(vau),,,86,(vau),0.1,(vau),19.7,(vau),0.6,,,,,,,,,,
23/08/2021 09:00,,,,,,,,,,,,,,,,,59,(vau),0,(vau),22.7,(vau),,,,,,,,,,,66,(vau),0,(vau),22,(vau),,,79,(vau),0,(vau),21.9,(vau),0.4,,,,,,,,,,
24/08/2021 09:00,,,,,,,,,,,,,,,,,72,(vau),0,(vau),21.4,(vau),,,,,,,,,,,81,(vau),0,(vau),19.9,(vau),,,52,(vau),0,(vau),26.5,(vau),0.7,,,,,,,,,,
25/08/2021 09:00,,,,,,,,,,,,,,,,,79,(vau),0,(vau),21.5,(vau),,,,,,,,,,,,,0,(vau),,,,,73,(vau),0,(vau),22.4,(vau),0.6,,,,,,,,,,
26/08/2021 09:00,,,,,,,,,,,,,,,,,74,(vau),0.1,(vau),20.4,(vau),,,,,,,,,,,80,(vau),0.1,(vau),18.7,(vau),,,92,(vau),0.4,(vau),19.7,(vau),0.7,,,,,,,,,,
27/08/2021 09:00,,,,,,,,,,,,,,,,,65,(vau),0,(vau),21.4,(vau),,,,,,,,,,,79,(vau),0,(vau),19.6,(vau),,,87,(vau),0,(vau),19.5,(vau),0.7,,,,,,,,,,
28/08/2021 09:00,,,,,,,,,,,,,,,,,64,(vau),0,(vau),22,(vau),,,,,,,,,,,72,(vau),0,(vau),20.1,(vau),,,89,(vau),0,(vau),18.9,(vau),0.7,,,,,,,,,,
29/08/2021 09:00,,,,,,,,,,,,,,,,,75,(vau),0,(vau),21.3,(vau),,,,,,,,,,,83,(vau),0,(vau),20,(vau),,,91,(vau),0,(vau),18.3,(vau),0.5,,,,,,,,,,
30/08/2021 09:00,,,,,,,,,,,,,,,,,71,(vau),0,(vau),21.6,(vau),,,,,,,,,,,78,(vau),0,(vau),20.7,(vau),,,93,(vau),0.1,(vau),16.9,(vau),0.2,,,,,,,,,,
31/08/2021 09:00,,,,,,,,,,,,,,,,,71,(vau),0,(vau),22.1,(vau),,,,,,,,,,,82,(vau),0.1,(vau),20.8,(vau),,,71,(vau),0,(vau),18.5,(vau),0.3,,,,,,,,,,
01/09/2021 09:00,,,,,,,,,,,,,,,,,73,(vau),0,(vau),22.4,(vau),,,,,,,,,,,79,(vau),0.3,(vau),21.8,(vau),,,72,(vau),2.4,(vau),20,(vau),0.5,,,,,,,,,,
