SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,SANTA BARBARA DE PADRÕES (28J/03UG),,SANTA BARBARA DE PADRÕES (28J/03UG),,SANTA BARBARA DE PADRÕES (28J/03UG),,SANTA CATARINA (17C/03U),,SANTA CATARINA (17C/03U),,SANTA CATARINA (17C/03U),,SANTA CATARINA (TAVIRA) (31K/01UG),,SANTA CATARINA (TAVIRA) (31K/01UG),,SANTA CATARINA (TAVIRA) (31K/01UG),,SANTA CATARINA DA SERRA (16E/05U),,SANTA CATARINA DA SERRA (16E/05U),,SANTA CATARINA DA SERRA (16E/05U),,SANTA CLARA DO LOUREDO (26J/03UG),,SANTA CLARA DO LOUREDO (26J/03UG),,SANTA CLARA DO LOUREDO (26J/03UG),,SANTA CLARA-A-NOVA (29I/02C),,SANTA CLARA-A-NOVA (29I/02C),,SANTA CLARA-A-NOVA (29I/02C),,SANTA COMBA DÃO (11I/01G),,SANTA COMBA DÃO (11I/01G),,SANTA COMBA DÃO (11I/01G),,
,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
07/02/2020 09:00,,,,,,,,,,,,,1.2,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,
08/02/2020 09:00,,,,,,,,,,,,,0.3,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,4.2,(vau),,,0.8,,
09/02/2020 09:00,,,,,,,,,,,,,0.3,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,1.4,(vau),,,0.7,,
10/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,0.9,(vau),,,0.7,,
11/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.6,,
12/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.6,,
13/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,1,(vau),,,0.9,,
14/02/2020 09:00,,,,,,,,,,,,,0.1,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.5,,
15/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.7,,
16/02/2020 09:00,,,,,,,,,,,,,0.1,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.6,,
17/02/2020 09:00,,,,,,,,,,,,,0.1,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,2,(vau),,,2.1,,
18/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
19/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,
20/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.5,,
21/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
22/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
23/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,
24/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,
25/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,
26/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
27/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,
28/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.9,,
29/02/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,6.1,(vau),,,2.2,,
01/03/2020 09:00,,,,,,,,,,,,,0.3,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,10.6,(vau),,,2.5,,
02/03/2020 09:00,,,,,,,,,,,,,0.2,(vau),,,1.4,,,,,,,,,,,,,,,,,,,,41,(vau),,,5.1,,
03/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,2.2,(vau),,,2.2,,
04/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,6.2,(vau),,,2,,
05/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,14.6,(vau),,,2.5,,
06/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,4.4,(vau),,,2.8,,
07/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.7,,
08/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,
09/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0.7,(vau),,,0.7,,
10/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.8,,
11/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,
12/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.5,,
13/03/2020 09:00,,,,,,,,,,,,,0.1,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,
14/03/2020 09:00,,,,,,,,,,,,,0.1,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.9,,
15/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1,,
16/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.7,,
17/03/2020 09:00,,,,,,,,,,,,,0.3,(vau),,,1,,,,,,,,,,,,,,,,,,,,0,(vau),,,2.4,,
18/03/2020 09:00,,,,,,,,,,,,,22.9,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.9,,
19/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
20/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,1.8,(vau),,,0.8,,
21/03/2020 09:00,,,,,,,,,,,,,23.5,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,17.3,(vau),,,0.8,,
22/03/2020 09:00,,,,,,,,,,,,,2.7,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.5,,
23/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,
24/03/2020 09:00,,,,,,,,,,,,,1.1,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,
25/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,
26/03/2020 09:00,,,,,,,,,,,,,2.9,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,
27/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,2,,
28/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
29/03/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,
30/03/2020 09:00,,,,,,,,,,,,,0.1,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,
31/03/2020 09:00,,,,,,,,,,,,,20.6,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,3,,
01/04/2020 09:00,,,,,,,,,,,,,0.3,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,1.2,(vau),,,1,,
02/04/2020 09:00,,,,,,,,,,,,,6.9,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,
03/04/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
04/04/2020 09:00,,,,,,,,,,,,,0.5,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,
05/04/2020 09:00,,,,,,,,,,,,,2.5,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,1.2,(vau),,,,,
06/04/2020 09:00,,,,,,,,,,,,,15.4,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,22.8,(vau),,,0.8,,
07/04/2020 09:00,,,,,,,,,,,,,5.4,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,6.2,(vau),,,0.6,,
08/04/2020 09:00,,,,,,,,,,,,,1.2,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1,,
09/04/2020 09:00,,,,,,,,,,,,,0.9,(vau),,,0.1,,,,,,,,,,,,,,,,,,,,5,(vau),,,0.7,,
10/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,(vau),,,0.7,,
11/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,
12/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,
13/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,(vau),,,1.2,,
14/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,(vau),,,0.7,,
15/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,(vau),,,1.5,,
16/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,(vau),,,1.3,,
17/04/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,8.2,(vau),,,2.2,,
18/04/2020 09:00,,,,,,,,,,,,,5.2,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,1,,
19/04/2020 09:00,,,,,,,,,,,,,2.4,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.8,,
20/04/2020 09:00,,,,,,,,,,,,,2.2,(vau),,,1.2,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.1,,
21/04/2020 09:00,,,,,,,,,,,,,5.5,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,8.2,(vau),,,0.6,,
22/04/2020 09:00,,,,,,,,,,,,,16,(vau),,,0.2,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,1.2,,
23/04/2020 09:00,,,,,,,,,,,,,14.9,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.9,,
24/04/2020 09:00,,,,,,,,,,,,,4.9,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.6,,
25/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,(vau),,,0.8,,
26/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,1,,
27/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,(vau),,,,,
28/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,(vau),,,0.9,,
29/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,(vau),,,1.1,,
30/04/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,(vau),,,1.6,,
01/05/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,(vau),,,2,,
02/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0.7,(vau),,,0.9,,
03/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.7,,
04/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,
05/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,1.7,(vau),,,1.6,,
06/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0.3,(vau),,,0.9,,
07/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.7,,
08/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
09/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,
10/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,5.8,(vau),,,1.1,,
11/05/2020 09:00,,,,,,,,,,,,,2.5,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,7.8,(vau),,,0.9,,
12/05/2020 09:00,,,,,,,,,,,,,8,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,3.5,(vau),,,0.8,,
13/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.8,,
14/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,10.4,(vau),,,0.6,,
15/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0.9,(vau),,,0.7,,
16/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,1.2,(vau),,,1.5,,
17/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,
18/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,
19/05/2020 09:00,,,,,,,,,,,,,0.1,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,
20/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.8,,
21/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
22/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1,,
23/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.9,,
24/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
25/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,
26/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,
27/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
28/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,1.2,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,
29/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,1.1,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,
30/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.7,,
31/05/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,
01/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,4.5,(vau),,,0.8,,
02/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.7,,
03/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.4,,
04/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,
05/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,
06/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.1,,
07/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,
08/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,
09/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,
10/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
11/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.4,,
12/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,4,(vau),,,1.8,,
13/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,1.3,(vau),,,1.4,,
14/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.3,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,
15/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
16/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,
17/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,
18/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
19/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.9,,
20/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
21/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,
22/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.2,,
23/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,
24/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,
25/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,1.1,,
26/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.8,,
27/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,0.5,(vau),,,1.2,,
28/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
29/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,0.8,,
30/06/2020 09:00,,,,,,,,,,,,,0,(vau),,,1.1,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,
01/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,
02/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.9,,
03/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
04/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
05/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
06/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.8,,
07/07/2020 09:00,,,,,,,,,,,,,0.1,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
08/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,
09/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
10/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
11/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,1.2,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.4,,
12/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,1.6,,
13/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.5,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
14/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,
15/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.8,,
16/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,
17/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.7,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.5,,
18/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.4,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,
19/07/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,
20/07/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.1,,
21/07/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,(vau),,,1.1,,
22/07/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
23/07/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,
24/07/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.2,,
25/07/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.1,,
26/07/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.1,,
27/07/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,
28/07/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,,,
29/07/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
30/07/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1,,
31/07/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.2,,
01/08/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,
02/08/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.3,,
03/08/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.5,,
04/08/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.5,,
05/08/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
06/08/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,0.9,,
07/08/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,
08/08/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1,,
09/08/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.3,,
10/08/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
11/08/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.2,,
12/08/2020 09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
13/08/2020 09:00,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,0.9,,
14/08/2020 09:00,,,,,,,,,,,,,0,(vau),,,1.1,,,,,,,,,,,,,,,,,,,,0,(vau),,,1.1,,
15/08/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.2,,
16/08/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,0.1,(vau),,,1.4,,
17/08/2020 09:00,,,,,,,,,,,,,0,(vau),,,0.6,,,,,,,,,,,,,,,,,,,,0.7,(vau),,,1,,
